threshold,min_component_voxels,case_id,dice,precision,recall,gt_voxels,gt_category,pred_voxels,pred_category,tp,fp,fn,missed_positive,empty_false_positive
0.55,20,0062,0.3254177660510114,0.22783251231527094,0.5692307692307692,325,tiny,812,tiny,185,627,140,0,0
0.35,0,0073,0.26877470355731226,0.41975308641975306,0.19767441860465115,176,tiny,81,tiny,34,47,138,0,0
0.35,3,0073,0.2698412698412698,0.425,0.19767441860465115,176,tiny,80,tiny,34,46,138,0,0
0.35,5,0073,0.2698412698412698,0.425,0.19767441860465115,176,tiny,80,tiny,34,46,138,0,0
0.35,10,0073,0.24166666666666667,0.4264705882352941,0.1686046511627907,176,tiny,68,tiny,29,39,143,0,0
0.35,20,0073,0.24166666666666667,0.4264705882352941,0.1686046511627907,176,tiny,68,tiny,29,39,143,0,0
0.4,0,0073,0.272,0.4358974358974359,0.19767441860465115,176,tiny,78,tiny,34,44,138,0,0
0.4,3,0073,0.272,0.4358974358974359,0.19767441860465115,176,tiny,78,tiny,34,44,138,0,0
0.4,5,0073,0.27530364372469635,0.4533333333333333,0.19767441860465115,176,tiny,75,tiny,34,41,138,0,0
0.4,10,0073,0.24166666666666667,0.4264705882352941,0.1686046511627907,176,tiny,68,tiny,29,39,143,0,0
0.4,20,0073,0.24166666666666667,0.4264705882352941,0.1686046511627907,176,tiny,68,tiny,29,39,143,0,0
0.45,0,0073,0.26720647773279355,0.44,0.19186046511627908,176,tiny,75,tiny,33,42,139,0,0
0.45,3,0073,0.26720647773279355,0.44,0.19186046511627908,176,tiny,75,tiny,33,42,139,0,0
0.45,5,0073,0.27049180327868855,0.4583333333333333,0.19186046511627908,176,tiny,72,tiny,33,39,139,0,0
0.45,10,0073,0.23628691983122363,0.4307692307692308,0.16279069767441862,176,tiny,65,tiny,28,37,144,0,0
0.45,20,0073,0.23628691983122363,0.4307692307692308,0.16279069767441862,176,tiny,65,tiny,28,37,144,0,0
0.5,0,0073,0.26229508196721313,0.4444444444444444,0.18604651162790697,176,tiny,72,tiny,32,40,140,0,0
0.5,3,0073,0.26337448559670784,0.4507042253521127,0.18604651162790697,176,tiny,71,tiny,32,39,140,0,0
0.5,5,0073,0.26337448559670784,0.4507042253521127,0.18604651162790697,176,tiny,71,tiny,32,39,140,0,0
0.5,10,0073,0.23628691983122363,0.4307692307692308,0.16279069767441862,176,tiny,65,tiny,28,37,144,0,0
0.5,20,0073,0.23628691983122363,0.4307692307692308,0.16279069767441862,176,tiny,65,tiny,28,37,144,0,0
0.55,0,0073,0.256198347107438,0.44285714285714284,0.18023255813953487,176,tiny,70,tiny,31,39,141,0,0
0.55,3,0073,0.2572614107883817,0.4492753623188406,0.18023255813953487,176,tiny,69,tiny,31,38,141,0,0
0.55,5,0073,0.2572614107883817,0.4492753623188406,0.18023255813953487,176,tiny,69,tiny,31,38,141,0,0
0.55,10,0073,0.2297872340425532,0.42857142857142855,0.1569767441860465,176,tiny,63,tiny,27,36,145,0,0
0.55,20,0073,0.2297872340425532,0.42857142857142855,0.1569767441860465,176,tiny,63,tiny,27,36,145,0,0
0.35,0,0097,0.0,0.0,0.0,173,tiny,0,empty,0,0,175,1,0
0.35,3,0097,0.0,0.0,0.0,173,tiny,0,empty,0,0,175,1,0
0.35,5,0097,0.0,0.0,0.0,173,tiny,0,empty,0,0,175,1,0
0.35,10,0097,0.0,0.0,0.0,173,tiny,0,empty,0,0,175,1,0
0.35,20,0097,0.0,0.0,0.0,173,tiny,0,empty,0,0,175,1,0
0.4,0,0097,0.0,0.0,0.0,173,tiny,0,empty,0,0,175,1,0
0.4,3,0097,0.0,0.0,0.0,173,tiny,0,empty,0,0,175,1,0
0.4,5,0097,0.0,0.0,0.0,173,tiny,0,empty,0,0,175,1,0
0.4,10,0097,0.0,0.0,0.0,173,tiny,0,empty,0,0,175,1,0
0.4,20,0097,0.0,0.0,0.0,173,tiny,0,empty,0,0,175,1,0
0.45,0,0097,0.0,0.0,0.0,173,tiny,0,empty,0,0,175,1,0
0.45,3,0097,0.0,0.0,0.0,173,tiny,0,empty,0,0,175,1,0
0.45,5,0097,0.0,0.0,0.0,173,tiny,0,empty,0,0,175,1,0
0.45,10,0097,0.0,0.0,0.0,173,tiny,0,empty,0,0,175,1,0
0.45,20,0097,0.0,0.0,0.0,173,tiny,0,empty,0,0,175,1,0
0.5,0,0097,0.0,0.0,0.0,173,tiny,0,empty,0,0,175,1,0
0.5,3,0097,0.0,0.0,0.0,173,tiny,0,empty,0,0,175,1,0
0.5,5,0097,0.0,0.0,0.0,173,tiny,0,empty,0,0,175,1,0
0.5,10,0097,0.0,0.0,0.0,173,tiny,0,empty,0,0,175,1,0
0.5,20,0097,0.0,0.0,0.0,173,tiny,0,empty,0,0,175,1,0
0.55,0,0097,0.0,0.0,0.0,173,tiny,0,empty,0,0,175,1,0
0.55,3,0097,0.0,0.0,0.0,173,tiny,0,empty,0,0,175,1,0
0.55,5,0097,0.0,0.0,0.0,173,tiny,0,empty,0,0,175,1,0
0.55,10,0097,0.0,0.0,0.0,173,tiny,0,empty,0,0,175,1,0
0.55,20,0097,0.0,0.0,0.0,173,tiny,0,empty,0,0,175,1,0
0.35,0,0108,0.5980471928397071,0.7753164556962026,0.4867549668874172,4530,small,2844,small,2205,639,2325,0,0
0.35,3,0108,0.5981815714479577,0.7763296935540683,0.48653421633554084,4530,small,2839,small,2204,635,2326,0,0
0.35,5,0108,0.5984251968503937,0.7771509167842031,0.48653421633554084,4530,small,2836,small,2204,632,2326,0,0
0.35,10,0108,0.5982882760494498,0.7778170257859414,0.4860927152317881,4530,small,2831,small,2202,629,2328,0,0
0.35,20,0108,0.5982882760494498,0.7778170257859414,0.4860927152317881,4530,small,2831,small,2202,629,2328,0,0
0.4,0,0108,0.5951339529797703,0.7814070351758794,0.4805739514348786,4530,small,2786,small,2177,609,2353,0,0
0.4,3,0108,0.5952674052797154,0.7824523552678893,0.4803532008830022,4530,small,2781,small,2176,605,2354,0,0
0.4,5,0108,0.5952674052797154,0.7824523552678893,0.4803532008830022,4530,small,2781,small,2176,605,2354,0,0
0.4,10,0108,0.5951272926361895,0.7831412103746398,0.47991169977924947,4530,small,2776,small,2174,602,2356,0,0
0.4,20,0108,0.5951272926361895,0.7831412103746398,0.47991169977924947,4530,small,2776,small,2174,602,2356,0,0
0.45,0,0108,0.591297163315891,0.7858711566617862,0.4739514348785872,4530,small,2732,small,2147,585,2383,0,0
0.45,3,0108,0.5911845730027548,0.7860805860805861,0.47373068432671084,4530,small,2730,small,2146,584,2384,0,0
0.45,5,0108,0.5908777731845115,0.7862119545287862,0.47328918322295804,4530,small,2727,small,2144,583,2386,0,0
0.45,10,0108,0.5908777731845115,0.7862119545287862,0.47328918322295804,4530,small,2727,small,2144,583,2386,0,0
0.45,20,0108,0.5908777731845115,0.7862119545287862,0.47328918322295804,4530,small,2727,small,2144,583,2386,0,0
0.5,0,0108,0.5883495145631068,0.7914179104477612,0.4682119205298013,4530,small,2680,small,2121,559,2409,0,0
0.5,3,0108,0.5881210102692201,0.7918535127055306,0.4677704194260486,4530,small,2676,small,2119,557,2411,0,0
0.5,5,0108,0.5881210102692201,0.7918535127055306,0.4677704194260486,4530,small,2676,small,2119,557,2411,0,0
0.5,10,0108,0.5881210102692201,0.7918535127055306,0.4677704194260486,4530,small,2676,small,2119,557,2411,0,0
0.5,20,0108,0.5896758035341589,0.7975159954836282,0.4677704194260486,4530,small,2657,small,2119,538,2411,0,0
0.55,0,0108,0.5829258069023334,0.794061667301104,0.46048565121412804,4530,small,2627,small,2086,541,2444,0,0
0.55,3,0108,0.5829721795051027,0.7948913457872665,0.4602649006622517,4530,small,2623,small,2085,538,2445,0,0
0.55,5,0108,0.5829721795051027,0.7948913457872665,0.4602649006622517,4530,small,2623,small,2085,538,2445,0,0
0.55,10,0108,0.5829721795051027,0.7948913457872665,0.4602649006622517,4530,small,2623,small,2085,538,2445,0,0
0.55,20,0108,0.5844428871758934,0.800383877159309,0.4602649006622517,4530,small,2605,small,2085,520,2445,0,0
0.35,0,0130,0.6150030998140111,0.6302414231257941,0.6004842615012107,826,tiny,787,tiny,496,291,330,0,0
0.35,3,0130,0.6145251396648045,0.6305732484076433,0.5992736077481841,826,tiny,785,tiny,495,290,331,0,0
0.35,5,0130,0.6156716417910447,0.6329923273657289,0.5992736077481841,826,tiny,782,tiny,495,287,331,0,0
0.35,10,0130,0.6121174266083698,0.632258064516129,0.5932203389830508,826,tiny,775,tiny,490,285,336,0,0
0.35,20,0130,0.6025157232704402,0.6269633507853403,0.5799031476997578,826,tiny,764,tiny,479,285,347,0,0
0.4,0,0130,0.6108682073703935,0.6309677419354839,0.5920096852300242,826,tiny,775,tiny,489,286,337,0,0
0.4,3,0130,0.610381488430269,0.6313065976714101,0.5907990314769975,826,tiny,773,tiny,488,285,338,0,0
0.4,5,0130,0.6114249843063403,0.6349413298565841,0.589588377723971,826,tiny,767,tiny,487,280,339,0,0
0.4,10,0130,0.6114249843063403,0.6349413298565841,0.589588377723971,826,tiny,767,tiny,487,280,339,0,0
0.4,20,0130,0.6026531901452937,0.6301188903566711,0.5774818401937046,826,tiny,757,tiny,477,280,349,0,0
0.45,0,0130,0.6079295154185022,0.6330275229357798,0.5847457627118644,826,tiny,763,tiny,483,280,343,0,0
0.45,3,0130,0.6083123425692695,0.6338582677165354,0.5847457627118644,826,tiny,762,tiny,483,279,343,0,0
0.45,5,0130,0.6093552465233881,0.6375661375661376,0.5835351089588378,826,tiny,756,tiny,482,274,344,0,0
0.45,10,0130,0.6013986013986014,0.6331994645247657,0.572639225181598,826,tiny,747,tiny,473,274,353,0,0
0.45,20,0130,0.5868725868725869,0.6263736263736264,0.5520581113801453,826,tiny,728,tiny,456,272,370,0,0
0.5,0,0130,0.6090273363000636,0.6412315930388219,0.5799031476997578,826,tiny,747,tiny,479,268,347,0,0
0.5,3,0130,0.6090273363000636,0.6412315930388219,0.5799031476997578,826,tiny,747,tiny,479,268,347,0,0
0.5,5,0130,0.6101910828025477,0.6438172043010753,0.5799031476997578,826,tiny,744,tiny,479,265,347,0,0
0.5,10,0130,0.6021780909673287,0.6394557823129252,0.5690072639225182,826,tiny,735,tiny,470,265,356,0,0
0.5,20,0130,0.5884640311082308,0.6331938633193863,0.549636803874092,826,tiny,717,tiny,454,263,372,0,0
0.55,0,0130,0.6094750320102432,0.6467391304347826,0.576271186440678,826,tiny,736,tiny,476,260,350,0,0
0.55,3,0130,0.6102564102564103,0.6485013623978202,0.576271186440678,826,tiny,734,tiny,476,258,350,0,0
0.55,5,0130,0.6102564102564103,0.6485013623978202,0.576271186440678,826,tiny,734,tiny,476,258,350,0,0
0.55,10,0130,0.6021921341070278,0.6441379310344828,0.5653753026634383,826,tiny,725,tiny,467,258,359,0,0
0.55,20,0130,0.5893089960886571,0.6384180790960452,0.5472154963680388,826,tiny,708,tiny,452,256,374,0,0
0.35,0,0145,0.7371090448013525,0.817775212812004,0.6709280303030303,8447,large,6931,large,5668,1263,2780,0,0
