threshold,min_component_voxels,case_id,dice,precision,recall,gt_voxels,gt_category,pred_voxels,pred_category,tp,fp,fn,missed_positive,empty_false_positive
0.35,5,0062,0.3735763097949886,0.24798387096774194,0.7569230769230769,325,tiny,992,tiny,246,746,79,0,0
0.25,0,0073,0.27205882352941174,0.37,0.21511627906976744,176,tiny,100,tiny,37,63,135,0,0
0.25,3,0073,0.2556390977443609,0.3617021276595745,0.19767441860465115,176,tiny,94,tiny,34,60,138,0,0
0.25,5,0073,0.2556390977443609,0.3617021276595745,0.19767441860465115,176,tiny,94,tiny,34,60,138,0,0
0.3,0,0073,0.2748091603053435,0.4,0.20930232558139536,176,tiny,90,tiny,36,54,136,0,0
0.3,3,0073,0.2578125,0.39285714285714285,0.19186046511627908,176,tiny,84,tiny,33,51,139,0,0
0.3,5,0073,0.2578125,0.39285714285714285,0.19186046511627908,176,tiny,84,tiny,33,51,139,0,0
0.35,0,0073,0.26294820717131473,0.4177215189873418,0.19186046511627908,176,tiny,79,tiny,33,46,139,0,0
0.35,3,0073,0.25,0.40789473684210525,0.18023255813953487,176,tiny,76,tiny,31,45,141,0,0
0.35,5,0073,0.25,0.40789473684210525,0.18023255813953487,176,tiny,76,tiny,31,45,141,0,0
0.25,0,0097,0.0,0.0,0.0,173,tiny,17,very_tiny,0,17,175,0,0
0.25,3,0097,0.0,0.0,0.0,173,tiny,17,very_tiny,0,17,175,0,0
0.25,5,0097,0.0,0.0,0.0,173,tiny,17,very_tiny,0,17,175,0,0
0.3,0,0097,0.0,0.0,0.0,173,tiny,16,very_tiny,0,16,175,0,0
0.3,3,0097,0.0,0.0,0.0,173,tiny,16,very_tiny,0,16,175,0,0
0.3,5,0097,0.0,0.0,0.0,173,tiny,16,very_tiny,0,16,175,0,0
0.35,0,0097,0.0,0.0,0.0,173,tiny,13,very_tiny,0,13,175,0,0
0.35,3,0097,0.0,0.0,0.0,173,tiny,13,very_tiny,0,13,175,0,0
0.35,5,0097,0.0,0.0,0.0,173,tiny,9,very_tiny,0,9,175,0,0
0.25,0,0108,0.6210603469337894,0.6952954048140044,0.5611479028697571,4530,small,3656,small,2542,1114,1988,0,0
0.25,3,0108,0.6210603469337894,0.6952954048140044,0.5611479028697571,4530,small,3656,small,2542,1114,1988,0,0
0.25,5,0108,0.6210603469337894,0.6952954048140044,0.5611479028697571,4530,small,3656,small,2542,1114,1988,0,0
0.3,0,0108,0.6154806491885143,0.7083333333333334,0.5441501103752759,4530,small,3480,small,2465,1015,2065,0,0
0.3,3,0108,0.6154806491885143,0.7083333333333334,0.5441501103752759,4530,small,3480,small,2465,1015,2065,0,0
0.3,5,0108,0.6154806491885143,0.7083333333333334,0.5441501103752759,4530,small,3480,small,2465,1015,2065,0,0
0.35,0,0108,0.6147978642257819,0.7248201438848921,0.5337748344370861,4530,small,3336,small,2418,918,2112,0,0
0.35,3,0108,0.6147978642257819,0.7248201438848921,0.5337748344370861,4530,small,3336,small,2418,918,2112,0,0
0.35,5,0108,0.6147978642257819,0.7248201438848921,0.5337748344370861,4530,small,3336,small,2418,918,2112,0,0
0.25,0,0130,0.6292134831460674,0.6150289017341041,0.6440677966101694,826,tiny,865,tiny,532,333,294,0,0
0.25,3,0130,0.6292134831460674,0.6150289017341041,0.6440677966101694,826,tiny,865,tiny,532,333,294,0,0
0.25,5,0130,0.6303317535545023,0.617169373549884,0.6440677966101694,826,tiny,862,tiny,532,330,294,0,0
0.3,0,0130,0.6226299694189602,0.6291718170580964,0.6162227602905569,826,tiny,809,tiny,509,300,317,0,0
0.3,3,0130,0.6233925290875689,0.630731102850062,0.6162227602905569,826,tiny,807,tiny,509,298,317,0,0
0.3,5,0130,0.6233925290875689,0.630731102850062,0.6162227602905569,826,tiny,807,tiny,509,298,317,0,0
0.35,0,0130,0.6188118811881188,0.6329113924050633,0.6053268765133172,826,tiny,790,tiny,500,290,326,0,0
0.35,3,0130,0.6195786864931846,0.6345177664974619,0.6053268765133172,826,tiny,788,tiny,500,288,326,0,0
0.35,5,0130,0.6195786864931846,0.6345177664974619,0.6053268765133172,826,tiny,788,tiny,500,288,326,0,0
0.25,0,0145,0.7377749842866121,0.7865183596890915,0.6947206439393939,8447,large,7462,large,5869,1593,2579,0,0
0.25,3,0145,0.7378347793285552,0.7868061142397426,0.6946022727272727,8447,large,7458,large,5868,1590,2580,0,0
0.25,5,0145,0.7379739671760045,0.787122736418511,0.6946022727272727,8447,large,7455,large,5868,1587,2580,0,0
0.3,0,0145,0.7362581303405178,0.7980370472767487,0.6833570075757576,8447,large,7234,large,5773,1461,2675,0,0
0.3,3,0145,0.7363520408163265,0.7982577433628318,0.6833570075757576,8447,large,7232,large,5773,1459,2675,0,0
0.3,5,0145,0.7363520408163265,0.7982577433628318,0.6833570075757576,8447,large,7232,large,5773,1459,2675,0,0
0.35,0,0145,0.7331741627411758,0.8059299191374663,0.6724668560606061,8447,large,7049,large,5681,1368,2767,0,0
0.35,3,0145,0.7331741627411758,0.8059299191374663,0.6724668560606061,8447,large,7049,large,5681,1368,2767,0,0
0.35,5,0145,0.7331741627411758,0.8059299191374663,0.6724668560606061,8447,large,7049,large,5681,1368,2767,0,0
0.25,0,0157,0.7079779227295534,0.6764141898370086,0.7426315789473684,1906,small,2086,small,1411,675,489,0,0
0.25,3,0157,0.7081555834378921,0.6767386091127098,0.7426315789473684,1906,small,2085,small,1411,674,489,0,0
0.25,5,0157,0.7081555834378921,0.6767386091127098,0.7426315789473684,1906,small,2085,small,1411,674,489,0,0
0.3,0,0157,0.7077789150460594,0.6887450199203188,0.7278947368421053,1906,small,2008,small,1383,625,517,0,0
0.3,3,0157,0.7077789150460594,0.6887450199203188,0.7278947368421053,1906,small,2008,small,1383,625,517,0,0
0.3,5,0157,0.7077789150460594,0.6887450199203188,0.7278947368421053,1906,small,2008,small,1383,625,517,0,0
0.35,0,0157,0.709559781193019,0.702423929860753,0.716842105263158,1906,small,1939,small,1362,577,538,0,0
0.35,3,0157,0.7097446586763939,0.7027863777089783,0.716842105263158,1906,small,1938,small,1362,576,538,0,0
0.35,5,0157,0.7097446586763939,0.7027863777089783,0.716842105263158,1906,small,1938,small,1362,576,538,0,0
0.25,0,0167,0.7850735110889608,0.769258942742034,0.8015519653988042,7861,large,8191,large,6301,1890,1560,0,0
0.25,3,0167,0.7849221183800623,0.7692025888386861,0.8012975448416232,7861,large,8189,large,6299,1890,1562,0,0
0.25,5,0167,0.7849221183800623,0.7692025888386861,0.8012975448416232,7861,large,8189,large,6299,1890,1562,0,0
0.3,0,0167,0.7841676661826905,0.7783208020050125,0.7901030403256584,7861,large,7980,large,6211,1769,1650,0,0
0.3,3,0167,0.7841404129048551,0.7783905740787165,0.7899758300470678,7861,large,7978,large,6210,1768,1651,0,0
0.3,5,0167,0.7841404129048551,0.7783905740787165,0.7899758300470678,7861,large,7978,large,6210,1768,1651,0,0
