threshold,min_component_voxels,case_id,dice,precision,recall,gt_voxels,gt_category,pred_voxels,pred_category,tp,fp,fn,missed_positive,empty_false_positive
0.15,0,0204,0.3528693528693529,0.5655577299412916,0.25643300798580304,1128,small,511,tiny,289,222,838,0,0
0.15,3,0204,0.3528693528693529,0.5655577299412916,0.25643300798580304,1128,small,511,tiny,289,222,838,0,0
0.15,5,0204,0.3528693528693529,0.5655577299412916,0.25643300798580304,1128,small,511,tiny,289,222,838,0,0
0.2,0,0204,0.35,0.5919661733615222,0.2484472049689441,1128,small,473,tiny,280,193,847,0,0
0.2,3,0204,0.35,0.5919661733615222,0.2484472049689441,1128,small,473,tiny,280,193,847,0,0
0.2,5,0204,0.35,0.5919661733615222,0.2484472049689441,1128,small,473,tiny,280,193,847,0,0
0.1,0,0212,0.25324027916251246,0.3167082294264339,0.21096345514950166,605,tiny,401,tiny,127,274,475,0,0
0.1,3,0212,0.25324027916251246,0.3167082294264339,0.21096345514950166,605,tiny,401,tiny,127,274,475,0,0
0.1,5,0212,0.254,0.31909547738693467,0.21096345514950166,605,tiny,398,tiny,127,271,475,0,0
0.15,0,0212,0.2360248447204969,0.3131868131868132,0.1893687707641196,605,tiny,364,tiny,114,250,488,0,0
0.15,3,0212,0.23651452282157676,0.3149171270718232,0.1893687707641196,605,tiny,362,tiny,114,248,488,0,0
0.15,5,0212,0.2372528616024974,0.31754874651810583,0.1893687707641196,605,tiny,359,tiny,114,245,488,0,0
0.2,0,0212,0.22505307855626328,0.31176470588235294,0.1760797342192691,605,tiny,340,tiny,106,234,496,0,0
0.2,3,0212,0.22577209797657083,0.314540059347181,0.1760797342192691,605,tiny,337,tiny,106,231,496,0,0
0.2,5,0212,0.22577209797657083,0.314540059347181,0.1760797342192691,605,tiny,337,tiny,106,231,496,0,0
0.1,0,0220,0.5154130702836005,0.3575705731394354,0.9227373068432672,453,tiny,1169,small,418,751,35,0,0
0.1,3,0220,0.5160493827160494,0.3581833761782348,0.9227373068432672,453,tiny,1167,small,418,749,35,0,0
0.1,5,0220,0.5170068027210885,0.359106529209622,0.9227373068432672,453,tiny,1164,small,418,746,35,0,0
0.15,0,0220,0.5316946959896507,0.37602927721866425,0.9072847682119205,453,tiny,1093,small,411,682,42,0,0
0.15,3,0220,0.5316946959896507,0.37602927721866425,0.9072847682119205,453,tiny,1093,small,411,682,42,0,0
0.15,5,0220,0.5316946959896507,0.37602927721866425,0.9072847682119205,453,tiny,1093,small,411,682,42,0,0
0.2,0,0220,0.5533650577838205,0.39980353634577603,0.8984547461368654,453,tiny,1018,small,407,611,46,0,0
0.2,3,0220,0.5533650577838205,0.39980353634577603,0.8984547461368654,453,tiny,1018,small,407,611,46,0,0
0.2,5,0220,0.5533650577838205,0.39980353634577603,0.8984547461368654,453,tiny,1018,small,407,611,46,0,0
0.1,0,0308,0.6859333529932173,0.6296697347049269,0.7532383419689119,3110,small,3694,small,2326,1368,762,0,0
