threshold,min_component_voxels,case_id,dice,precision,recall,gt_voxels,gt_category,pred_voxels,pred_category,tp,fp,fn,missed_positive,empty_false_positive
0.3,20,0512,0.7071917808219178,0.6565977742448331,0.7662337662337663,536,tiny,629,tiny,413,216,126,0,0
0.35,0,0512,0.7047619047619048,0.6607142857142857,0.7551020408163265,536,tiny,616,tiny,407,209,132,0,0
0.35,3,0512,0.7084421235857267,0.6672131147540984,0.7551020408163265,536,tiny,610,tiny,407,203,132,0,0
0.35,5,0512,0.7084421235857267,0.6672131147540984,0.7551020408163265,536,tiny,610,tiny,407,203,132,0,0
0.35,20,0512,0.7084421235857267,0.6672131147540984,0.7551020408163265,536,tiny,610,tiny,407,203,132,0,0
0.3,0,0537,0.7669935937411417,0.7808495902112432,0.7536207664884136,17927,large,17326,large,13529,3797,4423,0,0
0.3,3,0537,0.7669236874929131,0.7808242900023089,0.7535093582887701,17927,large,17324,large,13527,3797,4425,0,0
0.3,5,0537,0.7669889150341621,0.7809595288955603,0.7535093582887701,17927,large,17321,large,13527,3794,4425,0,0
0.3,20,0537,0.7669889150341621,0.7809595288955603,0.7535093582887701,17927,large,17321,large,13527,3794,4425,0,0
0.35,0,0537,0.7647901857372162,0.7877302786962683,0.7431483957219251,17927,large,16936,large,13341,3595,4611,0,0
0.35,3,0537,0.7648121076618798,0.7877767936226749,0.7431483957219251,17927,large,16935,large,13341,3594,4611,0,0
0.35,5,0537,0.7648121076618798,0.7877767936226749,0.7431483957219251,17927,large,16935,large,13341,3594,4611,0,0
0.35,20,0537,0.7648121076618798,0.7877767936226749,0.7431483957219251,17927,large,16935,large,13341,3594,4611,0,0
0.3,0,0546,0.0078125,0.006622516556291391,0.009523809523809525,105,tiny,151,tiny,1,150,104,0,0
0.3,3,0546,0.00784313725490196,0.006666666666666667,0.009523809523809525,105,tiny,150,tiny,1,149,104,0,0
0.3,5,0546,0.00784313725490196,0.006666666666666667,0.009523809523809525,105,tiny,150,tiny,1,149,104,0,0
0.3,20,0546,0.0,0.0,0.0,105,tiny,104,tiny,0,104,105,0,0
0.35,0,0546,0.0,0.0,0.0,105,tiny,142,tiny,0,142,105,0,0
0.35,3,0546,0.0,0.0,0.0,105,tiny,141,tiny,0,141,105,0,0
0.35,5,0546,0.0,0.0,0.0,105,tiny,138,tiny,0,138,105,0,0
0.35,20,0546,0.0,0.0,0.0,105,tiny,100,tiny,0,100,105,0,0
0.3,0,0558,0.797846337345552,0.7589529699410327,0.8409412847935406,56476,large,62577,large,47493,15084,8983,0,0
0.3,3,0558,0.7978496430071399,0.7589733755233803,0.8409235781570933,56476,large,62574,large,47492,15082,8984,0,0
0.3,5,0558,0.7978697489226944,0.7590097649070656,0.8409235781570933,56476,large,62571,large,47492,15079,8984,0,0
0.3,20,0558,0.7978996009241756,0.7591648147852084,0.8407996317019619,56476,large,62549,large,47485,15064,8991,0,0
0.35,0,0558,0.799560346649757,0.7651256492823508,0.8372405977760464,56476,large,61799,large,47284,14515,9192,0,0
0.35,3,0558,0.7995806277056277,0.7651627937083306,0.8372405977760464,56476,large,61796,large,47284,14512,9192,0,0
0.35,5,0558,0.7996009097903931,0.7651999417409739,0.8372405977760464,56476,large,61793,large,47284,14509,9192,0,0
0.35,20,0558,0.7996076209483057,0.7653010019910322,0.8371343579573625,56476,large,61777,large,47278,14499,9198,0,0
0.3,0,0574,0.5883256528417818,0.5050549450549451,0.7044757817290006,1631,small,2275,small,1149,1126,482,0,0
0.3,3,0574,0.5887778631821675,0.5057218309859155,0.7044757817290006,1631,small,2272,small,1149,1123,482,0,0
0.3,5,0574,0.5892307692307692,0.5063904803878361,0.7044757817290006,1631,small,2269,small,1149,1120,482,0,0
0.3,20,0574,0.5834191555097837,0.5028850421660009,0.6946658491722869,1631,small,2253,small,1133,1120,498,0,0
0.35,0,0574,0.5925155925155925,0.5142083897158322,0.6989576946658492,1631,small,2217,small,1140,1077,491,0,0
0.35,3,0574,0.592823712948518,0.5146726862302483,0.6989576946658492,1631,small,2215,small,1140,1075,491,0,0
0.35,5,0574,0.592823712948518,0.5146726862302483,0.6989576946658492,1631,small,2215,small,1140,1075,491,0,0
0.35,20,0574,0.5873140172278778,0.5113636363636364,0.6897608828939301,1631,small,2200,small,1125,1075,506,0,0
0.3,0,0577,0.7719298245614035,0.8300172117039587,0.7214409670277063,16687,large,14525,large,12056,2469,4655,0,0
0.3,3,0577,0.7719545381783256,0.8300743596805288,0.7214409670277063,16687,large,14524,large,12056,2468,4655,0,0
0.3,5,0577,0.7720286885245902,0.8302458508367192,0.7214409670277063,16687,large,14521,large,12056,2465,4655,0,0
0.3,20,0577,0.7726238179195384,0.8320215410107705,0.7211417629106577,16687,large,14484,large,12051,2433,4660,0,0
0.35,0,0577,0.7692457231726283,0.8387620999081467,0.7103704146969062,16687,large,14153,large,11871,2282,4840,0,0
0.35,3,0577,0.7692457231726283,0.8387620999081467,0.7103704146969062,16687,large,14153,large,11871,2282,4840,0,0
0.35,5,0577,0.7690861957226183,0.838716517068344,0.7101310514032673,16687,large,14149,large,11867,2282,4844,0,0
0.35,20,0577,0.7697596730775468,0.8403200679790398,0.7101310514032673,16687,large,14122,large,11867,2255,4844,0,0
0.3,0,0606,0.7153891859774213,0.7296969696969697,0.7016317016317016,1716,small,1650,small,1204,446,512,0,0
0.3,3,0606,0.7158145065398336,0.7305825242718447,0.7016317016317016,1716,small,1648,small,1204,444,512,0,0
0.3,5,0606,0.7158145065398336,0.7305825242718447,0.7016317016317016,1716,small,1648,small,1204,444,512,0,0
0.3,20,0606,0.7220389805097451,0.74366893143916,0.7016317016317016,1716,small,1619,small,1204,415,512,0,0
0.35,0,0606,0.719208870242733,0.7402837754472548,0.6993006993006993,1716,small,1621,small,1200,421,516,0,0
0.35,3,0606,0.719640179910045,0.7411982705373688,0.6993006993006993,1716,small,1619,small,1200,419,516,0,0
0.35,5,0606,0.719640179910045,0.7411982705373688,0.6993006993006993,1716,small,1619,small,1200,419,516,0,0
0.35,20,0606,0.724418955629339,0.7514088916718847,0.6993006993006993,1716,small,1597,small,1200,397,516,0,0
0.3,0,0625,0.6232518285032286,0.6850780409041981,0.5716611463537865,17813,large,14864,large,10183,4681,7630,0,0
0.3,3,0625,0.6232057050163744,0.685127860026918,0.5715488688036827,17813,large,14860,large,10181,4679,7632,0,0
0.3,5,0625,0.6232057050163744,0.685127860026918,0.5715488688036827,17813,large,14860,large,10181,4679,7632,0,0
0.3,20,0625,0.6230512419982235,0.6855621461310326,0.5709874810531634,17813,large,14836,large,10171,4665,7642,0,0
0.35,0,0625,0.6203486215848684,0.6900914529326824,0.5634087464211531,17813,large,14543,large,10036,4507,7777,0,0
0.35,3,0625,0.620367794776696,0.6901389079906478,0.5634087464211531,17813,large,14542,large,10036,4506,7777,0,0
0.35,5,0625,0.620367794776696,0.6901389079906478,0.5634087464211531,17813,large,14542,large,10036,4506,7777,0,0
