Run log for fold 2
Device: cuda
AMP enabled: True
Staged tuning: True
Validation interval epochs: 1
Final validation: False
Best checkpoint metric: val_dice (max)
Output dir: /data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/checkpoints/tbi_multitalentv2/fold_2
Dataset summary: total=552, lesion_positive=322, lesion_empty=230, dmri=229
Train split summary: total=442, lesion_positive=257, lesion_empty=185, dmri=184
Val split summary: total=110, lesion_positive=65, lesion_empty=45, dmri=45
Case sampling: enabled=True, target_positive_fraction=0.7, target_empty_fraction=0.30000000000000004, positive_weight=nan, empty_weight=1.0, num_samples=442, replacement=True
phase	epoch	stage	train_loss	train_dice	val_loss	val_dice	monitor_metric	monitor_value	lr_head	lr_partial	lr_full
train	12	partial	0.897391	0.210184	0.925986	0.173643	val_dice	0.173643	0.00000000	0.00025362	0.00000000
train	13	partial	0.884471	0.214695	0.909709	0.190521	val_dice	0.190521	0.00000000	0.00024776	0.00000000
train	14	partial	0.883170	0.211913	0.901679	0.172460	val_dice	0.172460	0.00000000	0.00024189	0.00000000
train	15	partial	0.865734	0.228942	0.898543	0.187786	val_dice	0.187786	0.00000000	0.00023600	0.00000000
train	16	partial	0.834307	0.270697	0.883950	0.201304	val_dice	0.201304	0.00000000	0.00023009	0.00000000
train	17	partial	0.830079	0.278865	0.884181	0.210604	val_dice	0.210604	0.00000000	0.00022416	0.00000000
train	18	partial	0.802527	0.296981	0.872438	0.206428	val_dice	0.206428	0.00000000	0.00021822	0.00000000
train	19	partial	0.810015	0.302850	0.876824	0.253540	val_dice	0.253540	0.00000000	0.00021226	0.00000000
train	20	partial	0.790829	0.300620	0.857459	0.230097	val_dice	0.230097	0.00000000	0.00020628	0.00000000
train	21	partial	0.762064	0.334087	0.843955	0.234775	val_dice	0.234775	0.00000000	0.00020028	0.00000000
train	22	partial	0.759153	0.342072	0.867973	0.262115	val_dice	0.262115	0.00000000	0.00019426	0.00000000
train	23	partial	0.749834	0.329898	0.848439	0.241198	val_dice	0.241198	0.00000000	0.00018822	0.00000000
train	24	partial	0.739154	0.350685	0.834137	0.231808	val_dice	0.231808	0.00000000	0.00018216	0.00000000
train	25	partial	0.732014	0.358695	0.824939	0.248742	val_dice	0.248742	0.00000000	0.00017608	0.00000000
train	26	partial	0.728290	0.358709	0.831548	0.243662	val_dice	0.243662	0.00000000	0.00016997	0.00000000
train	27	partial	0.705783	0.379999	0.831125	0.297889	val_dice	0.297889	0.00000000	0.00016384	0.00000000
train	28	partial	0.705699	0.385645	0.816953	0.263784	val_dice	0.263784	0.00000000	0.00015768	0.00000000
train	29	partial	0.695111	0.389577	0.819071	0.282893	val_dice	0.282893	0.00000000	0.00015150	0.00000000
train	30	partial	0.683510	0.396427	0.813752	0.287189	val_dice	0.287189	0.00000000	0.00014529	0.00000000
train	31	partial	0.664332	0.410214	0.807759	0.307550	val_dice	0.307550	0.00000000	0.00013905	0.00000000
train	32	partial	0.680263	0.390598	0.807364	0.331793	val_dice	0.331793	0.00000000	0.00013277	0.00000000
train	33	partial	0.668281	0.422391	0.802303	0.309985	val_dice	0.309985	0.00000000	0.00012647	0.00000000
train	34	partial	0.650299	0.436456	0.803610	0.327484	val_dice	0.327484	0.00000000	0.00012013	0.00000000
train	35	partial	0.660818	0.425056	0.806013	0.285779	val_dice	0.285779	0.00000000	0.00011375	0.00000000
train	36	partial	0.660896	0.420880	0.795273	0.314777	val_dice	0.314777	0.00000000	0.00010733	0.00000000
train	37	partial	0.633366	0.446123	0.793958	0.368174	val_dice	0.368174	0.00000000	0.00010087	0.00000000
train	38	partial	0.629961	0.442795	0.791572	0.280235	val_dice	0.280235	0.00000000	0.00009436	0.00000000
train	39	partial	0.601015	0.487468	0.791202	0.334522	val_dice	0.334522	0.00000000	0.00008780	0.00000000
train	40	partial	0.598571	0.471114	0.794321	0.375739	val_dice	0.375739	0.00000000	0.00008119	0.00000000
train	41	partial	0.607076	0.463425	0.790398	0.365522	val_dice	0.365522	0.00000000	0.00007451	0.00000000
train	42	partial	0.609871	0.464858	0.801671	0.418093	val_dice	0.418093	0.00000000	0.00006777	0.00000000
saved	42	partial	0.609871	0.464858	0.801671	0.418093
train	43	partial	0.586428	0.483475	0.778460	0.322495	val_dice	0.322495	0.00000000	0.00006096	0.00000000
train	44	partial	0.614459	0.472840	0.797694	0.387830	val_dice	0.387830	0.00000000	0.00005405	0.00000000
train	45	partial	0.591503	0.474695	0.781923	0.345000	val_dice	0.345000	0.00000000	0.00004705	0.00000000
train	46	partial	0.608013	0.462849	0.785170	0.382236	val_dice	0.382236	0.00000000	0.00003993	0.00000000
train	47	partial	0.583354	0.494812	0.782719	0.373740	val_dice	0.373740	0.00000000	0.00003267	0.00000000
train	48	partial	0.590664	0.499467	0.773349	0.346514	val_dice	0.346514	0.00000000	0.00002521	0.00000000
train	49	partial	0.584657	0.503044	0.774915	0.353472	val_dice	0.353472	0.00000000	0.00001750	0.00000000
train	50	partial	0.583103	0.488259	0.772967	0.353609	val_dice	0.353609	0.00000000	0.00000938	0.00000000
train	51	full	0.663701	0.402465	0.763815	0.276799	val_dice	0.276799	0.00000000	0.00000010	0.00002000
train	52	full	0.684899	0.347629	0.761891	0.270882	val_dice	0.270882	0.00000000	0.00000010	0.00004000
train	53	full	0.686752	0.353425	0.759402	0.271820	val_dice	0.271820	0.00000000	0.00000010	0.00006000
train	54	full	0.699854	0.329399	0.785540	0.232623	val_dice	0.232623	0.00000000	0.00000010	0.00008000
train	55	full	0.689052	0.337138	0.747143	0.269192	val_dice	0.269192	0.00000000	0.00000010	0.00010000
train	56	full	0.644265	0.380136	0.762074	0.333209	val_dice	0.333209	0.00000000	0.00000010	0.00010000
train	57	full	0.654925	0.387445	0.792793	0.348638	val_dice	0.348638	0.00000000	0.00000010	0.00009905
train	58	full	0.634886	0.404876	0.752646	0.270393	val_dice	0.270393	0.00000000	0.00000010	0.00009810
train	59	full	0.617877	0.431463	0.720560	0.383660	val_dice	0.383660	0.00000000	0.00000010	0.00009715
train	60	full	0.627912	0.407132	0.725288	0.351303	val_dice	0.351303	0.00000000	0.00000010	0.00009620
train	61	full	0.631146	0.426519	0.725262	0.343731	val_dice	0.343731	0.00000000	0.00000010	0.00009525
train	62	full	0.609355	0.430175	0.747364	0.258227	val_dice	0.258227	0.00000000	0.00000010	0.00009430
train	63	full	0.584632	0.462770	0.738296	0.321263	val_dice	0.321263	0.00000000	0.00000010	0.00009334
train	64	full	0.570507	0.475708	0.734374	0.406369	val_dice	0.406369	0.00000000	0.00000010	0.00009239
train	65	full	0.593469	0.478229	0.729561	0.383461	val_dice	0.383461	0.00000000	0.00000010	0.00009143
train	66	full	0.583237	0.458568	0.717971	0.333638	val_dice	0.333638	0.00000000	0.00000010	0.00009047
train	67	full	0.565615	0.487532	0.728590	0.393940	val_dice	0.393940	0.00000000	0.00000010	0.00008952
train	68	full	0.607195	0.446232	0.706720	0.361427	val_dice	0.361427	0.00000000	0.00000010	0.00008856
train	69	full	0.587083	0.458240	0.729500	0.292844	val_dice	0.292844	0.00000000	0.00000010	0.00008760
train	70	full	0.569583	0.497713	0.723195	0.326875	val_dice	0.326875	0.00000000	0.00000010	0.00008663
train	71	full	0.560917	0.516019	0.710100	0.411161	val_dice	0.411161	0.00000000	0.00000010	0.00008567
train	72	full	0.564657	0.497842	0.704782	0.344377	val_dice	0.344377	0.00000000	0.00000010	0.00008471
train	73	full	0.551771	0.516428	0.718265	0.295776	val_dice	0.295776	0.00000000	0.00000010	0.00008374
train	74	full	0.541786	0.514674	0.720641	0.411218	val_dice	0.411218	0.00000000	0.00000010	0.00008277
train	75	full	0.559665	0.498914	0.698124	0.387661	val_dice	0.387661	0.00000000	0.00000010	0.00008181
train	76	full	0.539150	0.528302	0.704592	0.471620	val_dice	0.471620	0.00000000	0.00000010	0.00008084
saved	76	full	0.539150	0.528302	0.704592	0.471620
train	77	full	0.556111	0.526249	0.705535	0.343822	val_dice	0.343822	0.00000000	0.00000010	0.00007987
train	78	full	0.516449	0.558268	0.694993	0.318545	val_dice	0.318545	0.00000000	0.00000010	0.00007889
train	79	full	0.522617	0.526063	0.706369	0.478682	val_dice	0.478682	0.00000000	0.00000010	0.00007792
saved	79	full	0.522617	0.526063	0.706369	0.478682
train	80	full	0.539071	0.539273	0.694873	0.418113	val_dice	0.418113	0.00000000	0.00000010	0.00007695
train	81	full	0.505331	0.575909	0.704895	0.480227	val_dice	0.480227	0.00000000	0.00000010	0.00007597
saved	81	full	0.505331	0.575909	0.704895	0.480227
train	82	full	0.512858	0.541858	0.693887	0.373577	val_dice	0.373577	0.00000000	0.00000010	0.00007499
train	83	full	0.535445	0.563141	0.715532	0.433648	val_dice	0.433648	0.00000000	0.00000010	0.00007401
train	84	full	0.489273	0.593885	0.700768	0.448171	val_dice	0.448171	0.00000000	0.00000010	0.00007303
train	85	full	0.538902	0.568321	0.697950	0.396086	val_dice	0.396086	0.00000000	0.00000010	0.00007205
train	86	full	0.521408	0.570908	0.680418	0.413050	val_dice	0.413050	0.00000000	0.00000010	0.00007107
train	87	full	0.489599	0.583726	0.697666	0.351435	val_dice	0.351435	0.00000000	0.00000010	0.00007008
train	88	full	0.522693	0.544134	0.697228	0.487603	val_dice	0.487603	0.00000000	0.00000010	0.00006910
saved	88	full	0.522693	0.544134	0.697228	0.487603
train	89	full	0.495052	0.583991	0.692945	0.474309	val_dice	0.474309	0.00000000	0.00000010	0.00006811
train	90	full	0.506061	0.577091	0.689166	0.377561	val_dice	0.377561	0.00000000	0.00000010	0.00006712
train	91	full	0.498993	0.567293	0.687920	0.424178	val_dice	0.424178	0.00000000	0.00000010	0.00006613
train	92	full	0.511223	0.582867	0.705898	0.424242	val_dice	0.424242	0.00000000	0.00000010	0.00006514
train	93	full	0.461973	0.609732	0.698068	0.450432	val_dice	0.450432	0.00000000	0.00000010	0.00006414
train	94	full	0.517485	0.575456	0.686541	0.425523	val_dice	0.425523	0.00000000	0.00000010	0.00006314
train	95	full	0.497292	0.596061	0.699843	0.367373	val_dice	0.367373	0.00000000	0.00000010	0.00006215
train	96	full	0.522694	0.587015	0.685776	0.372178	val_dice	0.372178	0.00000000	0.00000010	0.00006115
train	97	full	0.484579	0.569166	0.687703	0.452636	val_dice	0.452636	0.00000000	0.00000010	0.00006015
train	98	full	0.472499	0.610191	0.692174	0.465120	val_dice	0.465120	0.00000000	0.00000010	0.00005914
train	99	full	0.480114	0.593498	0.695426	0.381081	val_dice	0.381081	0.00000000	0.00000010	0.00005814
train	100	full	0.496507	0.590278	0.693137	0.492011	val_dice	0.492011	0.00000000	0.00000010	0.00005713
saved	100	full	0.496507	0.590278	0.693137	0.492011
train	101	full	0.501186	0.596524	0.673705	0.402398	val_dice	0.402398	0.00000000	0.00000010	0.00005612
train	102	full	0.490926	0.609616	0.678513	0.451319	val_dice	0.451319	0.00000000	0.00000010	0.00005511
train	103	full	0.483376	0.617148	0.676214	0.463382	val_dice	0.463382	0.00000000	0.00000010	0.00005410
train	104	full	0.489295	0.607313	0.680857	0.431864	val_dice	0.431864	0.00000000	0.00000010	0.00005308
train	105	full	0.473997	0.601717	0.687513	0.442879	val_dice	0.442879	0.00000000	0.00000010	0.00005206
train	106	full	0.481415	0.604804	0.677704	0.416600	val_dice	0.416600	0.00000000	0.00000010	0.00005104
train	107	full	0.463710	0.651900	0.687022	0.461850	val_dice	0.461850	0.00000000	0.00000010	0.00005002
train	108	full	0.485402	0.597204	0.676590	0.472104	val_dice	0.472104	0.00000000	0.00000010	0.00004900
train	109	full	0.507362	0.607717	0.675543	0.500609	val_dice	0.500609	0.00000000	0.00000010	0.00004797
saved	109	full	0.507362	0.607717	0.675543	0.500609
train	110	full	0.457020	0.621069	0.670426	0.459647	val_dice	0.459647	0.00000000	0.00000010	0.00004694
train	111	full	0.464055	0.622924	0.674803	0.392723	val_dice	0.392723	0.00000000	0.00000010	0.00004591
train	112	full	0.482827	0.630950	0.694457	0.471666	val_dice	0.471666	0.00000000	0.00000010	0.00004488
train	113	full	0.484930	0.625910	0.677143	0.416403	val_dice	0.416403	0.00000000	0.00000010	0.00004384
train	114	full	0.474690	0.631948	0.668118	0.498789	val_dice	0.498789	0.00000000	0.00000010	0.00004280
train	115	full	0.517743	0.592867	0.674925	0.419550	val_dice	0.419550	0.00000000	0.00000010	0.00004176
train	116	full	0.492440	0.618555	0.666420	0.454569	val_dice	0.454569	0.00000000	0.00000010	0.00004071
train	117	full	0.470038	0.638650	0.682226	0.502612	val_dice	0.502612	0.00000000	0.00000010	0.00003966
saved	117	full	0.470038	0.638650	0.682226	0.502612
train	118	full	0.462541	0.642550	0.675408	0.409403	val_dice	0.409403	0.00000000	0.00000010	0.00003861
train	119	full	0.457187	0.642888	0.672934	0.475249	val_dice	0.475249	0.00000000	0.00000010	0.00003756
train	120	full	0.481447	0.635977	0.662228	0.449818	val_dice	0.449818	0.00000000	0.00000010	0.00003650
train	121	full	0.451751	0.634637	0.659870	0.497428	val_dice	0.497428	0.00000000	0.00000010	0.00003544
train	122	full	0.475884	0.612163	0.677020	0.535246	val_dice	0.535246	0.00000000	0.00000010	0.00003437
saved	122	full	0.475884	0.612163	0.677020	0.535246
train	123	full	0.455106	0.638208	0.668473	0.470866	val_dice	0.470866	0.00000000	0.00000010	0.00003330
train	124	full	0.459736	0.646594	0.677492	0.479729	val_dice	0.479729	0.00000000	0.00000010	0.00003223
train	125	full	0.470005	0.621463	0.672424	0.476047	val_dice	0.476047	0.00000000	0.00000010	0.00003115
train	126	full	0.466522	0.672556	0.661933	0.449803	val_dice	0.449803	0.00000000	0.00000010	0.00003007
train	127	full	0.465339	0.632539	0.663334	0.439645	val_dice	0.439645	0.00000000	0.00000010	0.00002899
train	128	full	0.441158	0.657019	0.669875	0.460813	val_dice	0.460813	0.00000000	0.00000010	0.00002790
train	129	full	0.423129	0.663396	0.669007	0.451643	val_dice	0.451643	0.00000000	0.00000010	0.00002681
train	130	full	0.439747	0.642828	0.671338	0.486378	val_dice	0.486378	0.00000000	0.00000010	0.00002571
train	131	full	0.451433	0.648888	0.668189	0.479891	val_dice	0.479891	0.00000000	0.00000010	0.00002460
train	132	full	0.451581	0.668311	0.676749	0.507965	val_dice	0.507965	0.00000000	0.00000010	0.00002349
train	133	full	0.433518	0.686949	0.667241	0.444869	val_dice	0.444869	0.00000000	0.00000010	0.00002238
train	134	full	0.456149	0.652768	0.670285	0.450438	val_dice	0.450438	0.00000000	0.00000010	0.00002125
train	135	full	0.438479	0.674539	0.671170	0.485846	val_dice	0.485846	0.00000000	0.00000010	0.00002013
train	136	full	0.472433	0.643430	0.669591	0.514998	val_dice	0.514998	0.00000000	0.00000010	0.00001899
train	137	full	0.468080	0.636046	0.667006	0.490354	val_dice	0.490354	0.00000000	0.00000010	0.00001785
train	138	full	0.454176	0.650359	0.670155	0.496175	val_dice	0.496175	0.00000000	0.00000010	0.00001670
train	139	full	0.422730	0.681428	0.665371	0.482719	val_dice	0.482719	0.00000000	0.00000010	0.00001554
train	140	full	0.448726	0.649229	0.665308	0.501153	val_dice	0.501153	0.00000000	0.00000010	0.00001436
train	141	full	0.454907	0.669806	0.666290	0.482240	val_dice	0.482240	0.00000000	0.00000010	0.00001318
train	142	full	0.434397	0.686001	0.663572	0.511575	val_dice	0.511575	0.00000000	0.00000010	0.00001199
train	143	full	0.429885	0.666304	0.670655	0.514879	val_dice	0.514879	0.00000000	0.00000010	0.00001079
train	144	full	0.428788	0.669100	0.665181	0.492557	val_dice	0.492557	0.00000000	0.00000010	0.00000956
train	145	full	0.432199	0.683557	0.664900	0.483008	val_dice	0.483008	0.00000000	0.00000010	0.00000833
train	146	full	0.427115	0.647167	0.664914	0.510289	val_dice	0.510289	0.00000000	0.00000010	0.00000707
train	147	full	0.426942	0.672375	0.665881	0.509375	val_dice	0.509375	0.00000000	0.00000010	0.00000578
train	148	full	0.442992	0.640756	0.666677	0.490706	val_dice	0.490706	0.00000000	0.00000010	0.00000446
train	149	full	0.445572	0.665443	0.664887	0.501462	val_dice	0.501462	0.00000000	0.00000010	0.00000310
train	150	full	0.411393	0.692764	0.664932	0.501684	val_dice	0.501684	0.00000000	0.00000010	0.00000166
