threshold,min_component_voxels,case_id,dice,precision,recall,gt_voxels,gt_category,pred_voxels,pred_category,tp,fp,fn,missed_positive,empty_false_positive
0.5,0,0157,0.6813986013986014,0.7271641791044776,0.6410526315789473,1906,small,1675,small,1218,457,682,0,0
0.5,3,0157,0.6813986013986014,0.7271641791044776,0.6410526315789473,1906,small,1675,small,1218,457,682,0,0
0.5,5,0157,0.6813986013986014,0.7271641791044776,0.6410526315789473,1906,small,1675,small,1218,457,682,0,0
0.5,10,0157,0.6831183398766124,0.7310924369747899,0.6410526315789473,1906,small,1666,small,1218,448,682,0,0
0.5,20,0157,0.6831183398766124,0.7310924369747899,0.6410526315789473,1906,small,1666,small,1218,448,682,0,0
0.55,0,0157,0.6772727272727272,0.7358024691358025,0.6273684210526316,1906,small,1620,small,1192,428,708,0,0
0.55,3,0157,0.6772727272727272,0.7358024691358025,0.6273684210526316,1906,small,1620,small,1192,428,708,0,0
0.55,5,0157,0.6772727272727272,0.7358024691358025,0.6273684210526316,1906,small,1620,small,1192,428,708,0,0
0.55,10,0157,0.6786222601764873,0.7389956602603843,0.6273684210526316,1906,small,1613,small,1192,421,708,0,0
0.55,20,0157,0.6786222601764873,0.7389956602603843,0.6273684210526316,1906,small,1613,small,1192,421,708,0,0
0.35,0,0167,0.7771065182829888,0.7769582909460834,0.7772548021880168,7861,large,7864,large,6110,1754,1751,0,0
0.35,3,0167,0.7772548021880168,0.7772548021880168,0.7772548021880168,7861,large,7861,large,6110,1751,1751,0,0
0.35,5,0167,0.7772548021880168,0.7772548021880168,0.7772548021880168,7861,large,7861,large,6110,1751,1751,0,0
0.35,10,0167,0.7772548021880168,0.7772548021880168,0.7772548021880168,7861,large,7861,large,6110,1751,1751,0,0
0.35,20,0167,0.7772548021880168,0.7772548021880168,0.7772548021880168,7861,large,7861,large,6110,1751,1751,0,0
0.4,0,0167,0.7772931366260424,0.7839306507957045,0.7707670779799007,7861,large,7729,large,6059,1670,1802,0,0
0.4,3,0167,0.777442740745493,0.7842350504789024,0.7707670779799007,7861,large,7726,large,6059,1667,1802,0,0
0.4,5,0167,0.7775924024640657,0.7845396866502654,0.7707670779799007,7861,large,7723,large,6059,1664,1802,0,0
0.4,10,0167,0.7775924024640657,0.7845396866502654,0.7707670779799007,7861,large,7723,large,6059,1664,1802,0,0
0.4,20,0167,0.7775924024640657,0.7845396866502654,0.7707670779799007,7861,large,7723,large,6059,1664,1802,0,0
0.45,0,0167,0.7753041677452757,0.7890923461994467,0.7619895687571556,7861,large,7591,large,5990,1601,1871,0,0
0.45,3,0167,0.7754045307443366,0.7893003030702332,0.7619895687571556,7861,large,7589,large,5990,1599,1871,0,0
0.45,5,0167,0.7755551239722923,0.7896124439757448,0.7619895687571556,7861,large,7586,large,5990,1596,1871,0,0
0.45,10,0167,0.7755551239722923,0.7896124439757448,0.7619895687571556,7861,large,7586,large,5990,1596,1871,0,0
0.45,20,0167,0.7755551239722923,0.7896124439757448,0.7619895687571556,7861,large,7586,large,5990,1596,1871,0,0
0.5,0,0167,0.7749298897802126,0.7951017130620985,0.7557562651062206,7861,large,7472,large,5941,1531,1920,0,0
0.5,3,0167,0.7751321025507208,0.7955275843599358,0.7557562651062206,7861,large,7468,large,5941,1527,1920,0,0
0.5,5,0167,0.7751321025507208,0.7955275843599358,0.7557562651062206,7861,large,7468,large,5941,1527,1920,0,0
0.5,10,0167,0.7751321025507208,0.7955275843599358,0.7557562651062206,7861,large,7468,large,5941,1527,1920,0,0
0.5,20,0167,0.7751321025507208,0.7955275843599358,0.7557562651062206,7861,large,7468,large,5941,1527,1920,0,0
0.55,0,0167,0.7736890524379025,0.8001902949571836,0.748886910062333,7861,large,7357,large,5887,1470,1974,0,0
