threshold,min_component_voxels,case_id,dice,precision,recall,gt_voxels,gt_category,pred_voxels,pred_category,tp,fp,fn,missed_positive,empty_false_positive
0.3,5,0021,0.8287671232876712,0.7707006369426752,0.8962962962962963,135,tiny,157,tiny,121,36,14,0,0
0.2,0,0029,0.6053169734151329,0.552397358598909,0.6694502435629784,2898,small,3483,small,1924,1559,950,0,0
0.2,3,0029,0.6057934508816121,0.5531914893617021,0.6694502435629784,2898,small,3478,small,1924,1554,950,0,0
0.2,5,0029,0.6060796975901717,0.5536690647482014,0.6694502435629784,2898,small,3475,small,1924,1551,950,0,0
0.25,0,0029,0.6107822748360262,0.565294640213207,0.6642310368823938,2898,small,3377,small,1909,1468,965,0,0
0.25,3,0029,0.6111733632143429,0.5659650163059591,0.6642310368823938,2898,small,3373,small,1909,1464,965,0,0
0.25,5,0029,0.6118589743589744,0.5671420083184789,0.6642310368823938,2898,small,3366,small,1909,1457,965,0,0
0.3,0,0029,0.613463098134631,0.574597386812519,0.6579679888656924,2898,small,3291,small,1891,1400,983,0,0
0.3,3,0029,0.6140607241435297,0.5756468797564688,0.6579679888656924,2898,small,3285,small,1891,1394,983,0,0
0.3,5,0029,0.6140607241435297,0.5756468797564688,0.6579679888656924,2898,small,3285,small,1891,1394,983,0,0
0.2,0,0036,0.5182046868793857,0.5882176134655847,0.4630856601987695,4226,small,3327,small,1957,1370,2269,0,0
0.2,3,0036,0.5180866569497814,0.5886781090033123,0.4626123994320871,4226,small,3321,small,1955,1366,2271,0,0
0.2,5,0036,0.5180866569497814,0.5886781090033123,0.4626123994320871,4226,small,3321,small,1955,1366,2271,0,0
0.25,0,0036,0.5173662330695991,0.5970287836583101,0.4564600094652153,4226,small,3231,small,1929,1302,2297,0,0
0.25,3,0036,0.5171765968867418,0.597334159950403,0.4559867486985329,4226,small,3226,small,1927,1299,2299,0,0
0.25,5,0036,0.5171765968867418,0.597334159950403,0.4559867486985329,4226,small,3226,small,1927,1299,2299,0,0
0.3,0,0036,0.5159804983748646,0.6032298923369221,0.45078088026502605,4226,small,3158,small,1905,1253,2321,0,0
0.3,3,0036,0.5159891598915989,0.6036778693722258,0.4505442498816848,4226,small,3154,small,1904,1250,2322,0,0
0.3,5,0036,0.5159891598915989,0.6036778693722258,0.4505442498816848,4226,small,3154,small,1904,1250,2322,0,0
0.2,0,0062,0.26801667659321027,0.16617429837518463,0.6923076923076923,325,tiny,1354,small,225,1129,100,0,0
0.2,3,0062,0.26833631484794274,0.16642011834319526,0.6923076923076923,325,tiny,1352,small,225,1127,100,0,0
0.2,5,0062,0.26897788404064554,0.16691394658753708,0.6923076923076923,325,tiny,1348,small,225,1123,100,0,0
0.25,0,0062,0.272,0.17,0.68,325,tiny,1300,small,221,1079,104,0,0
0.25,3,0062,0.27216748768472904,0.17013086989992302,0.68,325,tiny,1299,small,221,1078,104,0,0
0.25,5,0062,0.27283950617283953,0.17065637065637065,0.68,325,tiny,1295,small,221,1074,104,0,0
0.3,0,0062,0.27753023551877787,0.17495987158908508,0.6707692307692308,325,tiny,1246,small,218,1028,107,0,0
0.3,3,0062,0.27770700636942675,0.1751004016064257,0.6707692307692308,325,tiny,1245,small,218,1027,107,0,0
0.3,5,0062,0.2784163473818646,0.17566478646253023,0.6707692307692308,325,tiny,1241,small,218,1023,107,0,0
0.2,0,0073,0.32061068702290074,0.4666666666666667,0.2441860465116279,176,tiny,90,tiny,42,48,130,0,0
0.2,3,0073,0.296875,0.4523809523809524,0.22093023255813954,176,tiny,84,tiny,38,46,134,0,0
0.2,5,0073,0.2766798418972332,0.43209876543209874,0.20348837209302326,176,tiny,81,tiny,35,46,137,0,0
0.25,0,0073,0.311284046692607,0.47058823529411764,0.23255813953488372,176,tiny,85,tiny,40,45,132,0,0
0.25,3,0073,0.2788844621513944,0.4430379746835443,0.20348837209302326,176,tiny,79,tiny,35,44,137,0,0
0.25,5,0073,0.2788844621513944,0.4430379746835443,0.20348837209302326,176,tiny,79,tiny,35,44,137,0,0
0.3,0,0073,0.29365079365079366,0.4625,0.21511627906976744,176,tiny,80,tiny,37,43,135,0,0
0.3,3,0073,0.26720647773279355,0.44,0.19186046511627908,176,tiny,75,tiny,33,42,139,0,0
0.3,5,0073,0.27049180327868855,0.4583333333333333,0.19186046511627908,176,tiny,72,tiny,33,39,139,0,0
0.2,0,0097,0.04040404040404041,0.17391304347826086,0.022857142857142857,173,tiny,23,very_tiny,4,19,171,0,0
0.2,3,0097,0.02040816326530612,0.09523809523809523,0.011428571428571429,173,tiny,21,very_tiny,2,19,173,0,0
0.2,5,0097,0.02040816326530612,0.09523809523809523,0.011428571428571429,173,tiny,21,very_tiny,2,19,173,0,0
0.25,0,0097,0.010309278350515464,0.05263157894736842,0.005714285714285714,173,tiny,19,very_tiny,1,18,174,0,0
0.25,3,0097,0.010309278350515464,0.05263157894736842,0.005714285714285714,173,tiny,19,very_tiny,1,18,174,0,0
0.25,5,0097,0.010309278350515464,0.05263157894736842,0.005714285714285714,173,tiny,19,very_tiny,1,18,174,0,0
0.3,0,0097,0.0,0.0,0.0,173,tiny,17,very_tiny,0,17,175,0,0
0.3,3,0097,0.0,0.0,0.0,173,tiny,17,very_tiny,0,17,175,0,0
0.3,5,0097,0.0,0.0,0.0,173,tiny,17,very_tiny,0,17,175,0,0
0.2,0,0108,0.6162909836065574,0.7339841366687004,0.5311258278145695,4530,small,3278,small,2406,872,2124,0,0
0.2,3,0108,0.6162909836065574,0.7339841366687004,0.5311258278145695,4530,small,3278,small,2406,872,2124,0,0
0.2,5,0108,0.616527866752082,0.7346564885496183,0.5311258278145695,4530,small,3275,small,2406,869,2124,0,0
0.25,0,0108,0.6158236057068742,0.7465408805031446,0.5240618101545254,4530,small,3180,small,2374,806,2156,0,0
0.25,3,0108,0.6159833938764919,0.7470106985525488,0.5240618101545254,4530,small,3178,small,2374,804,2156,0,0
0.25,5,0108,0.6159833938764919,0.7470106985525488,0.5240618101545254,4530,small,3178,small,2374,804,2156,0,0
0.3,0,0108,0.6140534871525957,0.7559715945771466,0.5169977924944812,4530,small,3098,small,2342,756,2188,0,0
0.3,3,0108,0.6141339976399632,0.7562156926057475,0.5169977924944812,4530,small,3097,small,2342,755,2188,0,0
0.3,5,0108,0.6143756558237146,0.7569489334195216,0.5169977924944812,4530,small,3094,small,2342,752,2188,0,0
0.2,0,0130,0.6253521126760564,0.5848261327713382,0.6719128329297821,826,tiny,949,tiny,555,394,271,0,0
0.2,3,0130,0.6230248306997742,0.5835095137420718,0.6682808716707022,826,tiny,946,tiny,552,394,274,0,0
0.2,5,0130,0.6244343891402715,0.5859872611464968,0.6682808716707022,826,tiny,942,tiny,552,390,274,0,0
0.25,0,0130,0.6219931271477663,0.5902173913043478,0.6573849878934624,826,tiny,920,tiny,543,377,283,0,0
0.25,3,0130,0.6204128440366973,0.5893246187363834,0.6549636803874092,826,tiny,918,tiny,541,377,285,0,0
0.25,5,0130,0.6218390804597701,0.5919037199124726,0.6549636803874092,826,tiny,914,tiny,541,373,285,0,0
0.3,0,0130,0.6226851851851852,0.5964523281596452,0.6513317191283293,826,tiny,902,tiny,538,364,288,0,0
0.3,3,0130,0.6214492753623189,0.5962180200222469,0.648910411622276,826,tiny,899,tiny,536,363,290,0,0
0.3,5,0130,0.6228936664729808,0.5988826815642458,0.648910411622276,826,tiny,895,tiny,536,359,290,0,0
0.2,0,0145,0.7381344133653968,0.7930378025564319,0.6903409090909091,8447,large,7354,large,5832,1522,2616,0,0
0.2,3,0145,0.738321306494493,0.793469387755102,0.6903409090909091,8447,large,7350,large,5832,1518,2616,0,0
0.2,5,0145,0.738321306494493,0.793469387755102,0.6903409090909091,8447,large,7350,large,5832,1518,2616,0,0
0.25,0,0145,0.7367410914208944,0.8016149241264096,0.6815814393939394,8447,large,7183,large,5758,1425,2690,0,0
0.25,3,0145,0.7368825185564372,0.801949860724234,0.6815814393939394,8447,large,7180,large,5758,1422,2690,0,0
0.25,5,0145,0.7368825185564372,0.801949860724234,0.6815814393939394,8447,large,7180,large,5758,1422,2690,0,0
0.3,0,0145,0.7364485981308411,0.8084052639026461,0.6762547348484849,8447,large,7067,large,5713,1354,2735,0,0
0.3,3,0145,0.7364960680675519,0.8085196716671385,0.6762547348484849,8447,large,7066,large,5713,1353,2735,0,0
0.3,5,0145,0.7364960680675519,0.8085196716671385,0.6762547348484849,8447,large,7066,large,5713,1353,2735,0,0
0.2,0,0157,0.7013050972666831,0.6589541878759834,0.7494736842105263,1906,small,2161,small,1424,737,476,0,0
0.2,3,0157,0.702516033547114,0.6610956360259982,0.7494736842105263,1906,small,2154,small,1424,730,476,0,0
0.2,5,0157,0.702516033547114,0.6610956360259982,0.7494736842105263,1906,small,2154,small,1424,730,476,0,0
0.25,0,0157,0.699549323985979,0.6671442215854824,0.7352631578947368,1906,small,2094,small,1397,697,503,0,0
0.25,3,0157,0.7004261719729256,0.6687410244135951,0.7352631578947368,1906,small,2089,small,1397,692,503,0,0
0.25,5,0157,0.7004261719729256,0.6687410244135951,0.7352631578947368,1906,small,2089,small,1397,692,503,0,0
0.3,0,0157,0.699796126401631,0.6783596837944664,0.7226315789473684,1906,small,2024,small,1373,651,527,0,0
0.3,3,0157,0.7001529831718512,0.679030662710188,0.7226315789473684,1906,small,2022,small,1373,649,527,0,0
0.3,5,0157,0.7001529831718512,0.679030662710188,0.7226315789473684,1906,small,2022,small,1373,649,527,0,0
0.2,0,0167,0.777791547899368,0.7582457412105835,0.7983717084340415,7861,large,8277,large,6276,2001,1585,0,0
0.2,3,0167,0.7776400594942985,0.7581873111782478,0.7981172878768604,7861,large,8275,large,6274,2001,1587,0,0
0.2,5,0167,0.7776400594942985,0.7581873111782478,0.7981172878768604,7861,large,8275,large,6274,2001,1587,0,0
0.25,0,0167,0.7781386633354154,0.7643882684992024,0.7923928253402875,7861,large,8149,large,6229,1920,1632,0,0
0.25,3,0167,0.7779860069965018,0.7643304283785443,0.7921384047831065,7861,large,8147,large,6227,1920,1634,0,0
0.25,5,0167,0.7779860069965018,0.7643304283785443,0.7921384047831065,7861,large,8147,large,6227,1920,1634,0,0
0.3,0,0167,0.7783021836259518,0.7701120797011208,0.7866683628037145,7861,large,8030,large,6184,1846,1677,0,0
0.3,3,0167,0.7781973816717019,0.7701507412482871,0.7864139422465335,7861,large,8027,large,6182,1845,1679,0,0
0.3,5,0167,0.7783443500157381,0.7704386839481555,0.7864139422465335,7861,large,8024,large,6182,1842,1679,0,0
0.2,0,0169,0.4613174635747999,0.3942476324096808,0.5558852621167161,2022,small,2851,small,1124,1727,898,0,0
0.2,3,0169,0.4618861721799877,0.39507908611599296,0.5558852621167161,2022,small,2845,small,1124,1721,898,0,0
0.2,5,0169,0.46175986842105265,0.39514426460239266,0.5553907022749752,2022,small,2842,small,1123,1719,899,0,0
0.25,0,0169,0.4605678233438486,0.40065861690450055,0.5415430267062314,2022,small,2733,small,1095,1638,927,0,0
0.25,3,0169,0.46095558829720057,0.40124587761084646,0.5415430267062314,2022,small,2729,small,1095,1634,927,0,0
0.25,5,0169,0.46111696522655427,0.4017627616599339,0.5410484668644906,2022,small,2723,small,1094,1629,928,0,0
0.3,0,0169,0.46097455799913756,0.40863914373088683,0.5286844708209694,2022,small,2616,small,1069,1547,953,0,0
0.3,3,0169,0.46147204834880207,0.40942167751819225,0.5286844708209694,2022,small,2611,small,1069,1542,953,0,0
0.3,5,0169,0.46177105831533477,0.4098926380368098,0.5286844708209694,2022,small,2608,small,1069,1539,953,0,0
0.2,0,0204,0.34690043832185347,0.5893617021276596,0.24578527062999111,1128,small,470,tiny,277,193,850,0,0
0.2,3,0204,0.34690043832185347,0.5893617021276596,0.24578527062999111,1128,small,470,tiny,277,193,850,0,0
0.2,5,0204,0.34690043832185347,0.5893617021276596,0.24578527062999111,1128,small,470,tiny,277,193,850,0,0
0.25,0,0204,0.34321766561514194,0.5938864628820961,0.24134871339840283,1128,small,458,tiny,272,186,855,0,0
0.25,3,0204,0.34321766561514194,0.5938864628820961,0.24134871339840283,1128,small,458,tiny,272,186,855,0,0
0.25,5,0204,0.34321766561514194,0.5938864628820961,0.24134871339840283,1128,small,458,tiny,272,186,855,0,0
0.3,0,0204,0.34077855775366944,0.6068181818181818,0.23691215616681455,1128,small,440,tiny,267,173,860,0,0
0.3,3,0204,0.34077855775366944,0.6068181818181818,0.23691215616681455,1128,small,440,tiny,267,173,860,0,0
0.3,5,0204,0.34077855775366944,0.6068181818181818,0.23691215616681455,1128,small,440,tiny,267,173,860,0,0
0.2,0,0212,0.23593073593073594,0.3385093167701863,0.18106312292358803,605,tiny,322,tiny,109,213,493,0,0
0.2,3,0212,0.23644251626898047,0.340625,0.18106312292358803,605,tiny,320,tiny,109,211,493,0,0
0.2,5,0212,0.23644251626898047,0.340625,0.18106312292358803,605,tiny,320,tiny,109,211,493,0,0
0.25,0,0212,0.2343921139101862,0.3440514469453376,0.1777408637873754,605,tiny,311,tiny,107,204,495,0,0
0.25,3,0212,0.2349066959385291,0.34627831715210355,0.1777408637873754,605,tiny,309,tiny,107,202,495,0,0
0.25,5,0212,0.2349066959385291,0.34627831715210355,0.1777408637873754,605,tiny,309,tiny,107,202,495,0,0
0.3,0,0212,0.22641509433962265,0.3411371237458194,0.16943521594684385,605,tiny,299,tiny,102,197,500,0,0
0.3,3,0212,0.22666666666666666,0.3422818791946309,0.16943521594684385,605,tiny,298,tiny,102,196,500,0,0
0.3,5,0212,0.22666666666666666,0.3422818791946309,0.16943521594684385,605,tiny,298,tiny,102,196,500,0,0
0.2,0,0220,0.5755813953488372,0.42903575297941493,0.8741721854304636,453,tiny,923,tiny,396,527,57,0,0
0.2,3,0220,0.5755813953488372,0.42903575297941493,0.8741721854304636,453,tiny,923,tiny,396,527,57,0,0
0.2,5,0220,0.5755813953488372,0.42903575297941493,0.8741721854304636,453,tiny,923,tiny,396,527,57,0,0
0.25,0,0220,0.5831469052945563,0.4403153153153153,0.8631346578366446,453,tiny,888,tiny,391,497,62,0,0
0.25,3,0220,0.5831469052945563,0.4403153153153153,0.8631346578366446,453,tiny,888,tiny,391,497,62,0,0
0.25,5,0220,0.5831469052945563,0.4403153153153153,0.8631346578366446,453,tiny,888,tiny,391,497,62,0,0
0.3,0,0220,0.5912910618792971,0.45210280373831774,0.8543046357615894,453,tiny,856,tiny,387,469,66,0,0
0.3,3,0220,0.5912910618792971,0.45210280373831774,0.8543046357615894,453,tiny,856,tiny,387,469,66,0,0
0.3,5,0220,0.5912910618792971,0.45210280373831774,0.8543046357615894,453,tiny,856,tiny,387,469,66,0,0
0.2,0,0308,0.6808183356406706,0.6484031643715207,0.7166450777202072,3110,small,3413,small,2213,1200,875,0,0
0.2,3,0308,0.6808248691905202,0.6486803519061584,0.716321243523316,3110,small,3410,small,2212,1198,876,0,0
0.2,5,0308,0.6808248691905202,0.6486803519061584,0.716321243523316,3110,small,3410,small,2212,1198,876,0,0
0.25,0,0308,0.6810035842293907,0.6563532592370082,0.7075777202072538,3110,small,3329,small,2185,1144,903,0,0
0.25,3,0308,0.6810035842293907,0.6563532592370082,0.7075777202072538,3110,small,3329,small,2185,1144,903,0,0
0.25,5,0308,0.6810035842293907,0.6563532592370082,0.7075777202072538,3110,small,3329,small,2185,1144,903,0,0
0.3,0,0308,0.681760607979734,0.6669764560099133,0.6972150259067358,3110,small,3228,small,2153,1075,935,0,0
0.3,3,0308,0.681760607979734,0.6669764560099133,0.6972150259067358,3110,small,3228,small,2153,1075,935,0,0
0.3,5,0308,0.681760607979734,0.6669764560099133,0.6972150259067358,3110,small,3228,small,2153,1075,935,0,0
0.2,0,0310,0.6707370257304841,0.6026645768025078,0.7561455260570304,2034,small,2552,small,1538,1014,496,0,0
0.2,3,0310,0.6707370257304841,0.6026645768025078,0.7561455260570304,2034,small,2552,small,1538,1014,496,0,0
0.2,5,0310,0.6713225665648188,0.6036106750392465,0.7561455260570304,2034,small,2548,small,1538,1010,496,0,0
0.25,0,0310,0.6776053215077605,0.617124394184168,0.7512291052114061,2034,small,2476,small,1528,948,506,0,0
0.25,3,0310,0.6777555999112885,0.6173737373737374,0.7512291052114061,2034,small,2475,small,1528,947,506,0,0
0.25,5,0310,0.6777555999112885,0.6173737373737374,0.7512291052114061,2034,small,2475,small,1528,947,506,0,0
0.3,0,0310,0.6804867057232988,0.6281198003327787,0.7423795476892822,2034,small,2404,small,1510,894,524,0,0
0.3,3,0310,0.6806400721208024,0.628381190178943,0.7423795476892822,2034,small,2403,small,1510,893,524,0,0
0.3,5,0310,0.6806400721208024,0.628381190178943,0.7423795476892822,2034,small,2403,small,1510,893,524,0,0
0.2,0,0351,0.5971470732907034,0.5210300429184549,0.6993087557603687,868,tiny,1165,small,607,558,261,0,0
0.2,3,0351,0.5960591133004927,0.5206540447504303,0.6970046082949308,868,tiny,1162,small,605,557,263,0,0
0.2,5,0351,0.5969412925505674,0.5220017256255393,0.6970046082949308,868,tiny,1159,small,605,554,263,0,0
0.25,0,0351,0.5968797181680926,0.5299374441465594,0.6831797235023042,868,tiny,1119,small,593,526,275,0,0
0.25,3,0351,0.5963673057517659,0.5305206463195691,0.6808755760368663,868,tiny,1114,small,591,523,277,0,0
0.25,5,0351,0.5935288169868554,0.5288288288288289,0.6762672811059908,868,tiny,1110,small,587,523,281,0,0
0.3,0,0351,0.5972293483837866,0.5383903792784459,0.6705069124423964,868,tiny,1081,small,582,499,286,0,0
0.3,3,0351,0.5976300875837197,0.5405405405405406,0.6682027649769585,868,tiny,1073,small,580,493,288,0,0
0.3,5,0351,0.5976300875837197,0.5405405405405406,0.6682027649769585,868,tiny,1073,small,580,493,288,0,0
0.2,0,0367,0.13503909026297087,0.6934306569343066,0.07480314960629922,1270,small,137,tiny,95,42,1175,0,0
0.2,3,0367,0.12972202423378476,0.6842105263157895,0.07165354330708662,1270,small,133,tiny,91,42,1179,0,0
0.2,5,0367,0.13009292351679771,0.7054263565891473,0.07165354330708662,1270,small,129,tiny,91,38,1179,0,0
0.25,0,0367,0.12051649928263988,0.6774193548387096,0.06614173228346457,1270,small,124,tiny,84,40,1186,0,0
0.25,3,0367,0.1191672648959081,0.6747967479674797,0.06535433070866142,1270,small,123,tiny,83,40,1187,0,0
0.25,5,0367,0.11942446043165468,0.6916666666666667,0.06535433070866142,1270,small,120,tiny,83,37,1187,0,0
0.3,0,0367,0.1099060014461316,0.672566371681416,0.05984251968503937,1270,small,113,tiny,76,37,1194,0,0
0.3,3,0367,0.1099060014461316,0.672566371681416,0.05984251968503937,1270,small,113,tiny,76,37,1194,0,0
0.3,5,0367,0.11014492753623188,0.6909090909090909,0.05984251968503937,1270,small,110,tiny,76,34,1194,0,0
0.2,0,0387,0.7169811320754716,0.6333333333333333,0.8260869565217391,23,very_tiny,30,very_tiny,19,11,4,0,0
0.2,3,0387,0.7169811320754716,0.6333333333333333,0.8260869565217391,23,very_tiny,30,very_tiny,19,11,4,0,0
0.2,5,0387,0.7169811320754716,0.6333333333333333,0.8260869565217391,23,very_tiny,30,very_tiny,19,11,4,0,0
0.25,0,0387,0.7169811320754716,0.6333333333333333,0.8260869565217391,23,very_tiny,30,very_tiny,19,11,4,0,0
0.25,3,0387,0.7169811320754716,0.6333333333333333,0.8260869565217391,23,very_tiny,30,very_tiny,19,11,4,0,0
0.25,5,0387,0.7169811320754716,0.6333333333333333,0.8260869565217391,23,very_tiny,30,very_tiny,19,11,4,0,0
0.3,0,0387,0.6923076923076923,0.6206896551724138,0.782608695652174,23,very_tiny,29,very_tiny,18,11,5,0,0
0.3,3,0387,0.6923076923076923,0.6206896551724138,0.782608695652174,23,very_tiny,29,very_tiny,18,11,5,0,0
0.3,5,0387,0.6923076923076923,0.6206896551724138,0.782608695652174,23,very_tiny,29,very_tiny,18,11,5,0,0
0.2,0,0399,0.615209619759506,0.7063432835820895,0.5449050086355786,3474,small,2680,small,1893,787,1581,0,0
0.2,3,0399,0.615209619759506,0.7063432835820895,0.5449050086355786,3474,small,2680,small,1893,787,1581,0,0
0.2,5,0399,0.615209619759506,0.7063432835820895,0.5449050086355786,3474,small,2680,small,1893,787,1581,0,0
0.25,0,0399,0.6117414898865319,0.713463751438435,0.5354058721934369,3474,small,2607,small,1860,747,1614,0,0
0.25,3,0399,0.6115131578947368,0.7133537989255564,0.5351180195739781,3474,small,2606,small,1859,747,1615,0,0
0.25,5,0399,0.6115131578947368,0.7133537989255564,0.5351180195739781,3474,small,2606,small,1859,747,1615,0,0
0.3,0,0399,0.6106032906764168,0.7223751474636256,0.5287852619458837,3474,small,2543,small,1837,706,1637,0,0
0.3,3,0399,0.610575324243432,0.7228346456692913,0.5284974093264249,3474,small,2540,small,1836,704,1638,0,0
0.3,5,0399,0.610575324243432,0.7228346456692913,0.5284974093264249,3474,small,2540,small,1836,704,1638,0,0
0.2,0,0408,0.6486920237522067,0.842434347644852,0.5274008350730689,7664,large,4798,small,4042,756,3622,0,0
0.2,3,0408,0.6484619709260301,0.8433256736996031,0.5267484342379958,7664,large,4787,small,4037,750,3627,0,0
0.2,5,0408,0.6480276371816502,0.8431946477106419,0.5262265135699373,7664,large,4783,small,4033,750,3631,0,0
0.25,0,0408,0.644561261625556,0.8476919804296958,0.5199634655532359,7664,large,4701,small,3985,716,3679,0,0
0.25,3,0408,0.6442844430062292,0.8477751756440282,0.519572025052192,7664,large,4697,small,3982,715,3682,0,0
0.25,5,0408,0.643955332578087,0.8476778866638262,0.5191805845511482,7664,large,4694,small,3979,715,3685,0,0
0.3,0,0408,0.6425081433224755,0.854636048526863,0.5147442588726514,7664,large,4616,small,3945,671,3719,0,0
0.3,3,0408,0.6420074955189832,0.8546637744034707,0.5140918580375783,7664,large,4610,small,3940,670,3724,0,0
0.3,5,0408,0.6412325752017608,0.8544427547251793,0.5131784968684759,7664,large,4603,small,3933,670,3731,0,0
0.2,0,0414,0.4060047765267827,0.30901064658530253,0.591745400298359,2011,small,3851,small,1190,2661,821,0,0
0.2,3,0414,0.40635137442376645,0.3094123764950598,0.591745400298359,2011,small,3846,small,1190,2656,821,0,0
0.2,5,0414,0.40492897484169094,0.3087160751565762,0.5882645450024864,2011,small,3832,small,1183,2649,828,0,0
0.25,0,0414,0.4171997157071784,0.3245783798728228,0.5837891596220786,2011,small,3617,small,1174,2443,837,0,0
0.25,3,0414,0.4180167349118747,0.32556849694952855,0.5837891596220786,2011,small,3606,small,1174,2432,837,0,0
0.25,5,0414,0.4163250757440741,0.3244444444444444,0.5808055693684734,2011,small,3600,small,1168,2432,843,0,0
0.3,0,0414,0.42688766114180476,0.3389880081895291,0.5763301839880657,2011,small,3419,small,1159,2260,852,0,0
0.3,3,0414,0.4269372693726937,0.33939571721912587,0.5753356539035306,2011,small,3409,small,1157,2252,854,0,0
0.3,5,0414,0.4269372693726937,0.33939571721912587,0.5753356539035306,2011,small,3409,small,1157,2252,854,0,0
0.2,0,0420,0.8312241573737627,0.7947194403181753,0.871243958814877,19036,large,20869,large,16585,4284,2451,0,0
0.2,3,0420,0.8312449879711307,0.7947575234809278,0.871243958814877,19036,large,20868,large,16585,4283,2451,0,0
0.2,5,0420,0.831328320802005,0.7949098926380368,0.871243958814877,19036,large,20864,large,16585,4279,2451,0,0
0.25,0,0420,0.8335481914006219,0.8033130328867235,0.8661483504938012,19036,large,20525,large,16488,4037,2548,0,0
0.25,3,0420,0.8336535544544443,0.8035087719298246,0.8661483504938012,19036,large,20520,large,16488,4032,2548,0,0
0.25,5,0420,0.8337378640776699,0.803665431858062,0.8661483504938012,19036,large,20516,large,16488,4028,2548,0,0
0.3,0,0420,0.8353675627468468,0.8111237567420456,0.8611052742172726,19036,large,20209,large,16392,3817,2644,0,0
0.3,3,0420,0.8354527152722917,0.8112843355605048,0.8611052742172726,19036,large,20205,large,16392,3813,2644,0,0
0.3,5,0420,0.8356230724135294,0.8116056840124771,0.8611052742172726,19036,large,20197,large,16392,3805,2644,0,0
0.2,0,0450,0.34146341463414637,0.26582278481012656,0.4772727272727273,44,very_tiny,79,tiny,21,58,23,0,0
0.2,3,0450,0.34146341463414637,0.26582278481012656,0.4772727272727273,44,very_tiny,79,tiny,21,58,23,0,0
0.2,5,0450,0.34146341463414637,0.26582278481012656,0.4772727272727273,44,very_tiny,79,tiny,21,58,23,0,0
0.25,0,0450,0.3389830508474576,0.2702702702702703,0.45454545454545453,44,very_tiny,74,tiny,20,54,24,0,0
0.25,3,0450,0.3389830508474576,0.2702702702702703,0.45454545454545453,44,very_tiny,74,tiny,20,54,24,0,0
0.25,5,0450,0.3389830508474576,0.2702702702702703,0.45454545454545453,44,very_tiny,74,tiny,20,54,24,0,0
0.3,0,0450,0.3669724770642202,0.3076923076923077,0.45454545454545453,44,very_tiny,65,tiny,20,45,24,0,0
0.3,3,0450,0.3669724770642202,0.3076923076923077,0.45454545454545453,44,very_tiny,65,tiny,20,45,24,0,0
0.3,5,0450,0.3669724770642202,0.3076923076923077,0.45454545454545453,44,very_tiny,65,tiny,20,45,24,0,0
0.2,0,0452,0.6511627906976745,0.5900383141762452,0.7264150943396226,212,tiny,261,tiny,154,107,58,0,0
0.2,3,0452,0.6511627906976745,0.5900383141762452,0.7264150943396226,212,tiny,261,tiny,154,107,58,0,0
0.2,5,0452,0.6553191489361702,0.5968992248062015,0.7264150943396226,212,tiny,258,tiny,154,104,58,0,0
0.25,0,0452,0.6538461538461539,0.59765625,0.7216981132075472,212,tiny,256,tiny,153,103,59,0,0
0.25,3,0452,0.6538461538461539,0.59765625,0.7216981132075472,212,tiny,256,tiny,153,103,59,0,0
0.25,5,0452,0.6580645161290323,0.6047430830039525,0.7216981132075472,212,tiny,253,tiny,153,100,59,0,0
