phase,epoch,train_loss,train_dice,val_loss,val_dice,monitor_metric,monitor_value,lr_head,lr_partial,lr_full
train,70,0.7014416558774252,0.3183839356033619,0.7791875702413645,0.25536267365581483,train_dice,0.3183839356033619,0.00061111266575202,0.000183333799725606,6.111126657520201e-05
train,71,0.8736621657025225,0.15616707036466476,nan,nan,train_dice,0.15616707036466476,0.0006043183144790013,0.00018129549434370038,6.043183144790013e-05
train,72,0.8023364711623682,0.22720347166244542,nan,nan,train_dice,0.22720347166244542,0.0005975154647240575,0.00017925463941721723,5.975154647240575e-05
train,73,0.7754789556273942,0.25336128988933554,nan,nan,train_dice,0.25336128988933554,0.0005907039980726807,0.0001772111994218042,5.907039980726807e-05
train,74,0.7562879285998217,0.2792009059489962,nan,nan,train_dice,0.2792009059489962,0.0005838837929199803,0.00017516513787599406,5.838837929199803e-05
train,75,0.743526996938448,0.2815698441990469,nan,nan,train_dice,0.2815698441990469,0.0005770547243421428,0.0001731164173026428,5.770547243421428e-05
train,76,0.7376369492862614,0.29299757939307836,nan,nan,train_dice,0.29299757939307836,0.0005702166639609494,0.0001710649991882848,5.7021666396094944e-05
train,77,0.7251759133524768,0.320555019732673,nan,nan,train_dice,0.320555019732673,0.000563369479800884,0.0001690108439402652,5.633694798008841e-05
train,78,0.7149622893605395,0.3189550554985057,nan,nan,train_dice,0.3189550554985057,0.0005565130361383146,0.00016695391084149436,5.565130361383146e-05
train,79,0.7017642485664825,0.33696385937855805,nan,nan,train_dice,0.33696385937855805,0.0005496471933421997,0.0001648941580026599,5.4964719334219974e-05
train,80,0.6993907779001918,0.33483999524424407,0.7840832656983173,0.2202407078727615,train_dice,0.33483999524424407,0.0005427718077057145,0.00016283154231171433,5.4277180770571454e-05
train,81,0.7168589253049387,0.32822949101683574,nan,nan,train_dice,0.32822949101683574,0.0005358867312681466,0.00016076601938044396,5.358867312681466e-05
train,82,0.7002258656029465,0.3460500402777088,nan,nan,train_dice,0.3460500402777088,0.00052899181162635,0.00015869754348790498,5.2899181162635006e-05
train,83,0.6855946081219517,0.37473899698937785,nan,nan,train_dice,0.37473899698937785,0.0005220868917349866,0.00015662606752049596,5.220868917349866e-05
train,84,0.6855558420995342,0.35677696586156604,nan,nan,train_dice,0.35677696586156604,0.0005151718096947114,0.00015455154290841338,5.1517180969471134e-05
train,85,0.6883476178229082,0.357443434169328,nan,nan,train_dice,0.357443434169328,0.0005082463985273852,0.00015247391955821555,5.082463985273852e-05
train,86,0.6903232328112134,0.4134690181169927,nan,nan,train_dice,0.4134690181169927,0.0005013104859373091,0.00015039314578119272,5.013104859373091e-05
train,87,0.6782763701201392,0.39684701765440666,nan,nan,train_dice,0.39684701765440666,0.0004943638940573846,0.00014830916821721536,4.943638940573846e-05
train,88,0.6697058112789016,0.4067322251768254,nan,nan,train_dice,0.4067322251768254,0.00048740643917899543,0.00014622193175369862,4.874064391789954e-05
train,89,0.6692994204650814,0.42905712243589916,nan,nan,train_dice,0.42905712243589916,0.00048043793146429465,0.00014413137943928837,4.804379314642947e-05
train,90,0.6760886607571247,0.3837915270441607,0.7127312135064241,0.352689353126715,train_dice,0.3837915270441607,0.0004734581746394442,0.00014203745239183325,4.734581746394442e-05
train,91,0.6643951674604597,0.4219773413865239,nan,nan,train_dice,0.4219773413865239,0.00046646696566721586,0.00013994008970016474,4.664669656672159e-05
train,92,0.6715016750895025,0.4039614758736512,nan,nan,train_dice,0.4039614758736512,0.00045946409439719674,0.000137839228319159,4.5946409439719674e-05
train,93,0.6518232516462812,0.42681057587705823,nan,nan,train_dice,0.42681057587705823,0.00045244934319166053,0.00013573480295749814,4.524493431916606e-05
train,94,0.6451170367433091,0.4410558109830732,nan,nan,train_dice,0.4410558109830732,0.0004454224865249624,0.0001336267459574887,4.4542248652496245e-05
train,95,0.6558708129273622,0.4183676391173363,nan,nan,train_dice,0.4183676391173363,0.00043838329055408696,0.00013151498716622607,4.38383290554087e-05
train,96,0.6564377890793542,0.42247003865580973,nan,nan,train_dice,0.42247003865580973,0.00043133151265771746,0.00012939945379731522,4.313315126577175e-05
train,97,0.6529312927006768,0.4180920819026301,nan,nan,train_dice,0.4180920819026301,0.00042426690094090545,0.00012728007028227164,4.242669009409055e-05
train,98,0.6514110064325224,0.42694161304621736,nan,nan,train_dice,0.42694161304621736,0.0004171891937020865,0.00012515675811062592,4.171891937020865e-05
train,99,0.6408536005836023,0.44126327844250285,nan,nan,train_dice,0.44126327844250285,0.00041009811885881435,0.0001230294356576443,4.100981188588144e-05
train,100,0.6584227584840681,0.4010347210639117,0.7052495100281455,0.3300523545203575,train_dice,0.4010347210639117,0.0004029933933281609,0.00012089801799844825,4.0299339332816086e-05
train,101,0.6519227055089102,0.4108156646789361,nan,nan,train_dice,0.4108156646789361,0.00039587472235723994,0.00011876241670717197,3.9587472235723994e-05
train,102,0.633427129498906,0.4527511948443506,nan,nan,train_dice,0.4527511948443506,0.0003887417987987635,0.00011662253963962903,3.887417987987635e-05
train,103,0.6277962472049002,0.46538130923705867,nan,nan,train_dice,0.46538130923705867,0.000381594302325898,0.00011447829069776939,3.81594302325898e-05
train,104,0.6355388826290465,0.449604636130801,nan,nan,train_dice,0.449604636130801,0.0003744318985799651,0.00011232956957398951,3.7443189857996505e-05
train,105,0.6316576547099158,0.4466328485914434,nan,nan,train_dice,0.4466328485914434,0.00036725423824368657,0.00011017627147310597,3.672542382436866e-05
train,106,0.6338688484162885,0.4670101386715167,nan,nan,train_dice,0.4670101386715167,0.00036006095603170784,0.00010801828680951235,3.6006095603170787e-05
train,107,0.6381062898685723,0.4860278742944507,nan,nan,train_dice,0.4860278742944507,0.0003528516695890087,0.0001058555008767026,3.528516695890087e-05
train,108,0.6253708232434984,0.4979799543818447,nan,nan,train_dice,0.4979799543818447,0.00034562597828650813,0.00010368779348595243,3.456259782865081e-05
train,109,0.6238340967168373,0.5028249522854866,nan,nan,train_dice,0.5028249522854866,0.0003383834619016499,0.00010151503857049495,3.3838346190164985e-05
train,110,0.6173269374742254,0.5029299054821402,0.6920403066006574,0.4638477787418575,train_dice,0.5029299054821402,0.00033112367916997824,9.933710375099347e-05,3.311236791699783e-05
train,111,0.6258086074044495,0.5357728404591678,nan,nan,train_dice,0.5357728404591678,0.0003238461661916278,9.715384985748833e-05,3.238461661916278e-05
train,112,0.6206206173101305,0.5027801040720367,nan,nan,train_dice,0.5027801040720367,0.0003165504346741944,9.496513040225831e-05,3.1655043467419443e-05
train,113,0.6263823697888806,0.5046765528479988,nan,nan,train_dice,0.5046765528479988,0.0003092359699905523,9.277079099716567e-05,3.092359699905523e-05
train,114,0.6248635997563714,0.5252059347050961,nan,nan,train_dice,0.5252059347050961,0.0003019022290267318,9.057066870801954e-05,3.019022290267318e-05
train,115,0.6190384295220157,0.5303528090887488,nan,nan,train_dice,0.5303528090887488,0.0002945486377908624,8.836459133725871e-05,2.9454863779086238e-05
train,116,0.6263483575485052,0.5041528836567459,nan,nan,train_dice,0.5041528836567459,0.0002871745887492587,8.615237662477761e-05,2.8717458874925874e-05
train,117,0.6064435443044162,0.5503405522626194,nan,nan,train_dice,0.5503405522626194,0.0002797794378498087,8.39338313549426e-05,2.797794378498087e-05
train,118,0.5826382773287396,0.5843717715818726,nan,nan,train_dice,0.5843717715818726,0.00027236250118564827,8.170875035569447e-05,2.7236250118564828e-05
train,119,0.5308731994361479,0.6331356916445976,nan,nan,train_dice,0.6331356916445976,0.000264923051243404,7.94769153730212e-05,2.6492305124340406e-05
train,120,0.42472800805088234,0.6714005206021301,0.49785742366855795,0.6381853221238453,train_dice,0.6714005206021301,0.00025746031266963074,7.723809380088921e-05,2.5746031266963072e-05
train,121,0.39278856673394774,0.7012935201883256,nan,nan,train_dice,0.7012935201883256,0.00024997345747597503,7.499203724279251e-05,2.4997345747597505e-05
train,122,0.3675003143544433,0.7263589974145244,nan,nan,train_dice,0.7263589974145244,0.00024246159958739888,7.273847987621966e-05,2.424615995873989e-05
train,123,0.3701816120755083,0.6993750017767502,nan,nan,train_dice,0.6993750017767502,0.00023492378861760376,7.047713658528111e-05,2.3492378861760376e-05
train,124,0.36377093584025316,0.7145610165729713,nan,nan,train_dice,0.7145610165729713,0.00022735900273048836,6.820770081914651e-05,2.2735900273048836e-05
train,125,0.3337302573676798,0.7327307231490314,nan,nan,train_dice,0.7327307231490314,0.0002197661404144659,6.592984212433977e-05,2.197661404144659e-05
train,126,0.32430219752253686,0.7377436722801654,nan,nan,train_dice,0.7377436722801654,0.00021214401095570644,6.364320328671193e-05,2.1214401095570644e-05
train,127,0.31875969121098063,0.729659354300743,nan,nan,train_dice,0.729659354300743,0.0002044913233439743,6.134739700319228e-05,2.044913233439743e-05
train,128,0.31385495830964677,0.7347523672951823,nan,nan,train_dice,0.7347523672951823,0.0001968066732767823,5.904200198303469e-05,1.9680667327678232e-05
train,129,0.3163624459119804,0.7381563581348851,nan,nan,train_dice,0.7381563581348851,0.00018908852783856197,5.672655835156858e-05,1.8908852783856195e-05
train,130,0.30609962703950505,0.7561868982053731,0.4828133684667674,0.5478831012666684,train_dice,0.7561868982053731,0.00018133520731367455,5.440056219410236e-05,1.8133520731367457e-05
train,131,0.32452998553958684,0.7343096438614782,nan,nan,train_dice,0.7343096438614782,0.00017354486343415247,5.206345903024573e-05,1.7354486343415247e-05
train,132,0.27137733675794457,0.7669991387803964,nan,nan,train_dice,0.7669991387803964,0.00016571545314877166,4.971463594463149e-05,1.6571545314877165e-05
train,133,0.2941618971668269,0.7572177311071885,nan,nan,train_dice,0.7572177311071885,0.0001578447067052305,4.735341201156914e-05,1.578447067052305e-05
train,134,0.2699121617545646,0.7710289591643231,nan,nan,train_dice,0.7710289591643231,0.00014993008842537355,4.4979026527612054e-05,1.4993008842537354e-05
train,135,0.296174378081193,0.7555626959638497,nan,nan,train_dice,0.7555626959638497,0.00014196874796841157,4.259062439052346e-05,1.4196874796841156e-05
train,136,0.25835364977669806,0.777724603848716,nan,nan,train_dice,0.777724603848716,0.00013395745903059726,4.018723770917917e-05,1.3395745903059726e-05
train,137,0.25821109121743263,0.794658290703067,nan,nan,train_dice,0.794658290703067,0.00012589254117941672,3.7767762353825005e-05,1.2589254117941671e-05
train,138,0.2449196394065487,0.7846201224087623,nan,nan,train_dice,0.7846201224087623,0.00011776975863012465,3.533092758903739e-05,1.1776975863012465e-05
train,139,0.2557605597059536,0.7856319518384143,nan,nan,train_dice,0.7856319518384143,0.0001095841868395001,3.2875256051850024e-05,1.095841868395001e-05
train,140,0.23690053882934295,0.7912421860131682,0.40419057576042233,0.6512836317526106,train_dice,0.7912421860131682,0.00010133003310371297,3.039900993111389e-05,1.0133003310371297e-05
train,141,0.24236893464063963,0.7927954603941275,nan,nan,train_dice,0.7927954603941275,9.30003895941048e-05,2.7900116878231435e-05,9.30003895941048e-06
train,142,0.22967920789473864,0.7925598950076113,nan,nan,train_dice,0.7925598950076113,8.458688392424526e-05,2.5376065177273577e-05,8.458688392424526e-06
train,143,0.24385111134485146,0.7965614544009395,nan,nan,train_dice,0.7965614544009395,7.607916829102338e-05,2.2823750487307016e-05,7.607916829102339e-06
train,144,0.23230974653827827,0.7973213987410617,nan,nan,train_dice,0.7973213987410617,6.746414238367822e-05,2.0239242715103465e-05,6.746414238367822e-06
train,145,0.23634005323788965,0.8020705159367272,nan,nan,train_dice,0.8020705159367272,5.872471168409748e-05,1.761741350522924e-05,5.8724711684097485e-06
train,146,0.21755995660906963,0.7920343679284765,nan,nan,train_dice,0.7920343679284765,4.983767478624897e-05,1.4951302435874689e-05,4.983767478624897e-06
train,147,0.23002480539872167,0.7902633645841577,nan,nan,train_dice,0.7902633645841577,4.0769816813075757e-05,1.2230945043922726e-05,4.0769816813075755e-06
train,148,0.22703378573909913,0.8062025778559379,nan,nan,train_dice,0.8062025778559379,3.146979378905541e-05,9.440938136716622e-06,3.146979378905541e-06
train,149,0.21812330039055175,0.8045118190137984,nan,nan,train_dice,0.8045118190137984,2.1848003866360216e-05,6.554401159908063e-06,2.1848003866360215e-06
train,150,0.2046323869618173,0.803377768676928,0.35316397181966086,0.6578653498484237,train_dice,0.803377768676928,1.1708055376677602e-05,3.5124166130032806e-06,1.1708055376677603e-06
final_validation,148,0.22703378573909913,0.8062025778559379,0.3915280532656294,0.660796585039809,train_dice,0.8062025778559379,3.146979378905541e-05,9.440938136716622e-06,3.146979378905541e-06
