Run log for fold 0
Device: cuda
AMP enabled: True
Staged tuning: True
Validation interval epochs: 1
Final validation: False
Best checkpoint metric: val_dice (max)
Output dir: /data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/checkpoints/tbi_multitalentv2/fold_0
Dataset summary: total=522, lesion_positive=302, lesion_empty=220, dmri=216
Train split summary: total=469, lesion_positive=271, lesion_empty=198, dmri=195
Val split summary: total=53, lesion_positive=31, lesion_empty=22, dmri=21
Case sampling: enabled=False, target_positive_fraction=nan, target_empty_fraction=nan, positive_weight=nan, empty_weight=nan, num_samples=469, replacement=True
phase	epoch	stage	train_loss	train_dice	val_loss	val_dice	monitor_metric	monitor_value	lr_head	lr_partial	lr_full
train	156	full	0.648512	0.597580	0.663516	0.475104	val_dice	0.475104	0.00000000	0.00000000	0.00005229
train	157	full	0.646973	0.622577	0.675875	0.555621	val_dice	0.555621	0.00000000	0.00000000	0.00005197
train	158	full	0.652738	0.604065	0.671984	0.577766	val_dice	0.577766	0.00000000	0.00000000	0.00005164
train	159	full	0.661607	0.537788	0.682912	0.436006	val_dice	0.436006	0.00000000	0.00000000	0.00005132
train	160	full	0.651076	0.584514	0.673330	0.539823	val_dice	0.539823	0.00000000	0.00000000	0.00005099
train	161	full	0.665923	0.564992	0.670350	0.466784	val_dice	0.466784	0.00000000	0.00000000	0.00005067
train	162	full	0.643929	0.588986	0.666158	0.507564	val_dice	0.507564	0.00000000	0.00000000	0.00005034
train	163	full	0.645386	0.589335	0.665326	0.396748	val_dice	0.396748	0.00000000	0.00000000	0.00005001
train	164	full	0.650588	0.608021	0.660794	0.456572	val_dice	0.456572	0.00000000	0.00000000	0.00004969
train	165	full	0.650631	0.608594	0.663792	0.475006	val_dice	0.475006	0.00000000	0.00000000	0.00004936
train	166	full	0.655257	0.567549	0.664146	0.548815	val_dice	0.548815	0.00000000	0.00000000	0.00004903
train	167	full	0.635914	0.591734	0.670799	0.504404	val_dice	0.504404	0.00000000	0.00000000	0.00004871
train	168	full	0.643556	0.543463	0.671786	0.502476	val_dice	0.502476	0.00000000	0.00000000	0.00004838
train	169	full	0.653034	0.616180	0.664411	0.508733	val_dice	0.508733	0.00000000	0.00000000	0.00004805
train	170	full	0.655287	0.573979	0.662668	0.549412	val_dice	0.549412	0.00000000	0.00000000	0.00004773
train	171	full	0.644562	0.631585	0.669450	0.430992	val_dice	0.430992	0.00000000	0.00000000	0.00004740
train	172	full	0.641524	0.599874	0.672637	0.577109	val_dice	0.577109	0.00000000	0.00000000	0.00004707
train	173	full	0.649651	0.524182	0.677817	0.515994	val_dice	0.515994	0.00000000	0.00000000	0.00004674
train	174	full	0.647273	0.588240	0.672638	0.482506	val_dice	0.482506	0.00000000	0.00000000	0.00004641
train	175	full	0.656838	0.542063	0.667302	0.432241	val_dice	0.432241	0.00000000	0.00000000	0.00004608
train	176	full	0.650845	0.579851	0.673865	0.463108	val_dice	0.463108	0.00000000	0.00000000	0.00004575
train	177	full	0.646355	0.608241	0.661667	0.512735	val_dice	0.512735	0.00000000	0.00000000	0.00004542
train	178	full	0.662538	0.577124	0.666968	0.525424	val_dice	0.525424	0.00000000	0.00000000	0.00004509
train	179	full	0.658852	0.614273	0.663018	0.529241	val_dice	0.529241	0.00000000	0.00000000	0.00004476
train	180	full	0.627774	0.592221	0.675572	0.537317	val_dice	0.537317	0.00000000	0.00000000	0.00004443
train	181	full	0.637348	0.623750	0.684494	0.527874	val_dice	0.527874	0.00000000	0.00000000	0.00004410
train	182	full	0.648606	0.535853	0.671716	0.447414	val_dice	0.447414	0.00000000	0.00000000	0.00004377
train	183	full	0.641025	0.540753	0.655669	0.501983	val_dice	0.501983	0.00000000	0.00000000	0.00004344
train	184	full	0.651626	0.596587	0.673450	0.557446	val_dice	0.557446	0.00000000	0.00000000	0.00004311
train	185	full	0.628683	0.628623	0.659797	0.588947	val_dice	0.588947	0.00000000	0.00000000	0.00004278
train	186	full	0.645634	0.589177	0.659494	0.552122	val_dice	0.552122	0.00000000	0.00000000	0.00004245
train	187	full	0.633813	0.620644	0.651715	0.560222	val_dice	0.560222	0.00000000	0.00000000	0.00004211
train	188	full	0.649003	0.630619	0.658591	0.646089	val_dice	0.646089	0.00000000	0.00000000	0.00004178
saved	188	full	0.649003	0.630619	0.658591	0.646089
train	189	full	0.658669	0.591984	0.679360	0.606962	val_dice	0.606962	0.00000000	0.00000000	0.00004145
train	190	full	0.637202	0.577090	0.649905	0.523632	val_dice	0.523632	0.00000000	0.00000000	0.00004111
train	191	full	0.647054	0.661875	0.660513	0.588851	val_dice	0.588851	0.00000000	0.00000000	0.00004078
train	192	full	0.595221	0.713145	0.561884	0.609721	val_dice	0.609721	0.00000000	0.00000000	0.00004045
train	193	full	0.360121	0.731349	0.480781	0.584766	val_dice	0.584766	0.00000000	0.00000000	0.00004011
train	194	full	0.308587	0.745381	0.448633	0.612940	val_dice	0.612940	0.00000000	0.00000000	0.00003978
train	195	full	0.301072	0.737888	0.456071	0.595690	val_dice	0.595690	0.00000000	0.00000000	0.00003944
train	196	full	0.287266	0.740802	0.485505	0.596319	val_dice	0.596319	0.00000000	0.00000000	0.00003911
train	197	full	0.269825	0.756826	0.413364	0.619902	val_dice	0.619902	0.00000000	0.00000000	0.00003877
train	198	full	0.260402	0.765494	0.425176	0.606275	val_dice	0.606275	0.00000000	0.00000000	0.00003844
train	199	full	0.282499	0.743936	0.397827	0.623698	val_dice	0.623698	0.00000000	0.00000000	0.00003810
train	200	full	0.271009	0.760918	0.380665	0.628970	val_dice	0.628970	0.00000000	0.00000000	0.00003777
train	201	full	0.272750	0.750636	0.376399	0.671973	val_dice	0.671973	0.00000000	0.00000000	0.00003743
saved	201	full	0.272750	0.750636	0.376399	0.671973
train	202	full	0.277734	0.753673	0.382252	0.646317	val_dice	0.646317	0.00000000	0.00000000	0.00003709
train	203	full	0.264382	0.765814	0.369432	0.639593	val_dice	0.639593	0.00000000	0.00000000	0.00003675
train	204	full	0.282028	0.750244	0.365133	0.658021	val_dice	0.658021	0.00000000	0.00000000	0.00003642
train	205	full	0.270807	0.760516	0.349209	0.677934	val_dice	0.677934	0.00000000	0.00000000	0.00003608
saved	205	full	0.270807	0.760516	0.349209	0.677934
train	206	full	0.270418	0.760224	0.358069	0.647576	val_dice	0.647576	0.00000000	0.00000000	0.00003574
train	207	full	0.241573	0.776558	0.391615	0.654877	val_dice	0.654877	0.00000000	0.00000000	0.00003540
train	208	full	0.335106	0.688423	0.373781	0.653087	val_dice	0.653087	0.00000000	0.00000000	0.00003506
train	209	full	0.282773	0.747435	0.341238	0.666654	val_dice	0.666654	0.00000000	0.00000000	0.00003472
train	210	full	0.266844	0.755148	0.389750	0.632695	val_dice	0.632695	0.00000000	0.00000000	0.00003438
train	211	full	0.241459	0.781718	0.318631	0.688306	val_dice	0.688306	0.00000000	0.00000000	0.00003404
saved	211	full	0.241459	0.781718	0.318631	0.688306
train	212	full	0.246821	0.782635	0.361526	0.662985	val_dice	0.662985	0.00000000	0.00000000	0.00003370
train	213	full	0.223194	0.789111	0.371079	0.634674	val_dice	0.634674	0.00000000	0.00000000	0.00003336
train	214	full	0.258255	0.766327	0.375115	0.630973	val_dice	0.630973	0.00000000	0.00000000	0.00003302
train	215	full	0.265127	0.752879	0.360331	0.664529	val_dice	0.664529	0.00000000	0.00000000	0.00003268
train	216	full	0.245184	0.769360	0.354337	0.652406	val_dice	0.652406	0.00000000	0.00000000	0.00003234
train	217	full	0.236501	0.786226	0.354378	0.668576	val_dice	0.668576	0.00000000	0.00000000	0.00003199
train	218	full	0.251882	0.767957	0.355925	0.650301	val_dice	0.650301	0.00000000	0.00000000	0.00003165
train	219	full	0.263682	0.766308	0.409396	0.651332	val_dice	0.651332	0.00000000	0.00000000	0.00003131
train	220	full	0.236285	0.785192	0.363918	0.641077	val_dice	0.641077	0.00000000	0.00000000	0.00003096
train	221	full	0.231568	0.788996	0.346564	0.658317	val_dice	0.658317	0.00000000	0.00000000	0.00003062
train	222	full	0.238628	0.780220	0.311375	0.694201	val_dice	0.694201	0.00000000	0.00000000	0.00003027
saved	222	full	0.238628	0.780220	0.311375	0.694201
train	223	full	0.238891	0.776624	0.343338	0.679008	val_dice	0.679008	0.00000000	0.00000000	0.00002993
train	224	full	0.273707	0.751855	0.353047	0.668691	val_dice	0.668691	0.00000000	0.00000000	0.00002958
train	225	full	0.233381	0.778572	0.338251	0.695774	val_dice	0.695774	0.00000000	0.00000000	0.00002924
saved	225	full	0.233381	0.778572	0.338251	0.695774
train	226	full	0.224364	0.792754	0.339648	0.693525	val_dice	0.693525	0.00000000	0.00000000	0.00002889
