threshold,min_component_voxels,case_id,dice,precision,recall,gt_voxels,gt_category,pred_voxels,pred_category,tp,fp,fn,missed_positive,empty_false_positive
0.15,0,0702,0.1751230273205498,0.7424460431654676,0.09926894959599845,5204,large,695,tiny,516,179,4682,0,0
0.15,3,0702,0.17338092809790923,0.7445255474452555,0.09811465948441708,5204,large,685,tiny,510,175,4688,0,0
0.15,5,0702,0.1727891156462585,0.7448680351906158,0.09772989611388996,5204,large,682,tiny,508,174,4690,0,0
0.2,0,0702,0.16524119055764624,0.7453703703703703,0.09292035398230089,5204,large,648,tiny,483,165,4715,0,0
0.2,3,0702,0.16404109589041097,0.7461059190031153,0.09215082724124664,5204,large,642,tiny,479,163,4719,0,0
0.2,5,0702,0.16278272789581905,0.7445141065830722,0.09138130050019239,5204,large,638,tiny,475,163,4723,0,0
0.25,0,0702,0.15583520082744354,0.7495854063018242,0.08695652173913043,5204,large,603,tiny,452,151,4746,0,0
0.25,3,0702,0.15456270484733484,0.7479131886477463,0.08618699499807618,5204,large,599,tiny,448,151,4750,0,0
0.25,5,0702,0.15456270484733484,0.7479131886477463,0.08618699499807618,5204,large,599,tiny,448,151,4750,0,0
0.1,0,0712,0.0,0.0,0.0,581,tiny,5,very_tiny,0,5,581,0,0
0.1,3,0712,0.0,0.0,0.0,581,tiny,4,very_tiny,0,4,581,0,0
0.1,5,0712,0.0,0.0,0.0,581,tiny,0,empty,0,0,581,1,0
0.15,0,0712,0.0,0.0,0.0,581,tiny,3,very_tiny,0,3,581,0,0
0.15,3,0712,0.0,0.0,0.0,581,tiny,3,very_tiny,0,3,581,0,0
0.15,5,0712,0.0,0.0,0.0,581,tiny,0,empty,0,0,581,1,0
0.2,0,0712,0.0,0.0,0.0,581,tiny,2,very_tiny,0,2,581,0,0
0.2,3,0712,0.0,0.0,0.0,581,tiny,0,empty,0,0,581,1,0
0.2,5,0712,0.0,0.0,0.0,581,tiny,0,empty,0,0,581,1,0
0.25,0,0712,0.0,0.0,0.0,581,tiny,2,very_tiny,0,2,581,0,0
0.25,3,0712,0.0,0.0,0.0,581,tiny,0,empty,0,0,581,1,0
0.25,5,0712,0.0,0.0,0.0,581,tiny,0,empty,0,0,581,1,0
0.1,0,0729,0.0,0.0,0.0,107,tiny,2,very_tiny,0,2,107,0,0
0.1,3,0729,0.0,0.0,0.0,107,tiny,0,empty,0,0,107,1,0
0.1,5,0729,0.0,0.0,0.0,107,tiny,0,empty,0,0,107,1,0
0.15,0,0729,0.0,0.0,0.0,107,tiny,1,very_tiny,0,1,107,0,0
0.15,3,0729,0.0,0.0,0.0,107,tiny,0,empty,0,0,107,1,0
0.15,5,0729,0.0,0.0,0.0,107,tiny,0,empty,0,0,107,1,0
0.2,0,0729,0.0,0.0,0.0,107,tiny,0,empty,0,0,107,1,0
0.2,3,0729,0.0,0.0,0.0,107,tiny,0,empty,0,0,107,1,0
0.2,5,0729,0.0,0.0,0.0,107,tiny,0,empty,0,0,107,1,0
0.25,0,0729,0.0,0.0,0.0,107,tiny,0,empty,0,0,107,1,0
0.25,3,0729,0.0,0.0,0.0,107,tiny,0,empty,0,0,107,1,0
0.25,5,0729,0.0,0.0,0.0,107,tiny,0,empty,0,0,107,1,0
0.1,0,0731,0.7703299941072481,0.707673568818514,0.845159204784225,6187,large,7389,large,5229,2160,958,0,0
0.1,3,0731,0.7705799985260521,0.708209157409916,0.8449975755616616,6187,large,7382,large,5228,2154,959,0,0
0.1,5,0731,0.7709777318979502,0.7088813559322034,0.8449975755616616,6187,large,7375,large,5228,2147,959,0,0
0.15,0,0731,0.7756328400811238,0.7245298905416784,0.8344916760950379,6187,large,7126,large,5163,1963,1024,0,0
0.15,3,0731,0.7757493802118549,0.7247332959011791,0.8344916760950379,6187,large,7124,large,5163,1961,1024,0,0
0.15,5,0731,0.7757493802118549,0.7247332959011791,0.8344916760950379,6187,large,7124,large,5163,1961,1024,0,0
0.2,0,0731,0.7794981313400962,0.7380127094165222,0.8259253272991757,6187,large,6924,large,5110,1814,1077,0,0
0.2,3,0731,0.7796170569837516,0.7382259462583068,0.8259253272991757,6187,large,6922,large,5110,1812,1077,0,0
0.2,5,0731,0.7798550171690195,0.7386527898236485,0.8259253272991757,6187,large,6918,large,5110,1808,1077,0,0
0.25,0,0731,0.7842133829572769,0.7536512667660209,0.8173589785033134,6187,large,6710,large,5057,1653,1130,0,0
0.25,3,0731,0.7845175302513187,0.7542132736763609,0.8173589785033134,6187,large,6705,large,5057,1648,1130,0,0
